PurchaseOrderID,SupplierID,SupplierName,ProductID,OrderDate,ExpectedDeliveryDate,Quantity,UnitCost,POStatus
PO202607230044,SUP006,Smart Devices MENA,P0021,2026-07-23,2026-08-04,59,1479.56,Open
PO202607230044,SUP009,Arabian Electronics,P0214,2026-07-23,2026-07-28,95,14261.21,Received
PO202607230045,SUP014,MegaHome Supply,P0012,2026-07-23,2026-08-12,102,21236.74,Approved
PO202607230045,SUP002,Delta Electronics Supply,P0293,2026-07-23,2026-07-29,49,22334.97,Approved
PO202607230045,SUP004,Cairo Digital Trading,P0177,2026-07-23,2026-07-25,35,54263.80,Received
PO202607230046,SUP013,North Coast Distribution,P0184,2026-07-23,2026-08-08,39,5642.58,Received
PO202607230046,SUP016,Pioneer Retail Supplies,P0098,2026-07-23,2026-07-27,49,21065.36,Received
PO202607230046,SUP012,Canal Trading Co.,P0318,2026-07-23,2026-08-07,36,33903.62,Open
PO202607230047,SUP001,Tech Distribution Egypt,P0240,2026-07-23,2026-08-04,29,4369.39,Received
PO202607230047,SUP016,Pioneer Retail Supplies,P0146,2026-07-23,2026-07-31,114,9087.31,Approved
PO202607230047,SUP011,Global Accessories Egypt,P0159,2026-07-23,2026-08-02,64,51770.74,Received
PO202607230048,SUP008,Future Appliances,P0038,2026-07-23,2026-08-12,54,7717.51,Received
PO202607230048,SUP011,Global Accessories Egypt,P0080,2026-07-23,2026-07-31,47,1239.02,Approved
PO202607230048,SUP009,Arabian Electronics,P0221,2026-07-23,2026-07-27,97,43230.11,Received
PO202607230049,SUP014,MegaHome Supply,P0242,2026-07-23,2026-08-09,109,11441.29,Received
PO202607230049,SUP015,Digital Gate,P0202,2026-07-23,2026-08-10,73,12968.11,Received
PO202607230049,SUP015,Digital Gate,P0257,2026-07-23,2026-08-09,27,1098.13,Received
PO202607230050,SUP014,MegaHome Supply,P0116,2026-07-23,2026-08-09,79,3498.32,Received
PO202607230050,SUP004,Cairo Digital Trading,P0089,2026-07-23,2026-08-08,117,2435.07,Approved
PO202607230050,SUP017,ElectroHub Egypt,P0290,2026-07-23,2026-07-28,62,3637.91,Received
PO202607230051,SUP002,Delta Electronics Supply,P0012,2026-07-23,2026-08-10,95,23310.78,Received
PO202607230051,SUP011,Global Accessories Egypt,P0108,2026-07-23,2026-08-01,69,8802.59,Approved
PO202607230051,SUP016,Pioneer Retail Supplies,P0199,2026-07-23,2026-08-09,20,12966.93,Received
PO202607230052,SUP012,Canal Trading Co.,P0277,2026-07-23,2026-08-11,27,46359.80,Received
PO202607230052,SUP016,Pioneer Retail Supplies,P0203,2026-07-23,2026-07-27,32,29688.12,Approved
PO202607230052,SUP016,Pioneer Retail Supplies,P0308,2026-07-23,2026-07-31,114,931.31,Partial
PO202607230053,SUP016,Pioneer Retail Supplies,P0311,2026-07-23,2026-07-26,97,12751.72,Received
PO202607230053,SUP003,Nile Retail Supply,P0189,2026-07-23,2026-08-10,74,759.19,Received
PO202607230053,SUP011,Global Accessories Egypt,P0156,2026-07-23,2026-07-31,79,31588.16,Received
PO202607230054,SUP002,Delta Electronics Supply,P0050,2026-07-23,2026-08-08,14,13174.86,Open
PO202607230054,SUP013,North Coast Distribution,P0267,2026-07-23,2026-08-05,55,2496.06,Approved
PO202607230054,SUP012,Canal Trading Co.,P0023,2026-07-23,2026-08-03,49,12372.09,Partial
PO202607230055,SUP001,Tech Distribution Egypt,P0052,2026-07-23,2026-08-01,23,11223.58,Approved
PO202607230055,SUP011,Global Accessories Egypt,P0316,2026-07-23,2026-07-28,20,9596.81,Approved
PO202607230055,SUP005,Alex Import & Trade,P0255,2026-07-23,2026-08-11,78,22299.46,Received
PO202607230056,SUP016,Pioneer Retail Supplies,P0052,2026-07-23,2026-07-25,113,9743.12,Received
PO202607230056,SUP007,HomeTech Distributors,P0071,2026-07-23,2026-08-12,15,3659.28,Open
PO202607230056,SUP005,Alex Import & Trade,P0236,2026-07-23,2026-08-10,97,1142.19,Received
PO202607230057,SUP009,Arabian Electronics,P0186,2026-07-23,2026-08-10,54,8184.26,Received
PO202607230057,SUP008,Future Appliances,P0244,2026-07-23,2026-07-30,111,2934.14,Received
PO202607230057,SUP016,Pioneer Retail Supplies,P0100,2026-07-23,2026-08-05,24,10112.26,Received
PO202607230058,SUP017,ElectroHub Egypt,P0266,2026-07-23,2026-07-31,25,20653.24,Approved
PO202607230058,SUP017,ElectroHub Egypt,P0149,2026-07-23,2026-07-29,62,55264.52,Approved
PO202607230058,SUP015,Digital Gate,P0084,2026-07-23,2026-07-30,58,23211.60,Open
PO202607230059,SUP013,North Coast Distribution,P0064,23/07/2026,2026-08-04,20,2475.72,Received
PO202607230059,SUP009,Arabian Electronics,P0208,2026-07-23,2026-08-01,25,4931.25,Approved
PO202607230059,SUP010,Prime IT Supply,P0011,2026-07-23,2026-08-09,56,22805.32,Approved
PO202607230060,SUP018,United Consumer Tech,P0127,2026-07-23,2026-08-04,108,15900.38,Received
PO202607230060,SUP012,Canal Trading Co.,P0066,2026-07-23,2026-07-30,69,7056.97,Approved
PO202607230060,SUP004,Cairo Digital Trading,P0065,2026-07-23,2026-08-03,118,5322.99,Received
PO202607230061,SUP003,Nile Retail Supply,P0039,2026-07-23,2026-08-08,32,60836.95,Approved
PO202607230061,SUP017,ElectroHub Egypt,P0141,2026-07-23,2026-08-07,38,3139.83,Received
PO202607230061,SUP002,Delta Electronics Supply,P0041,2026-07-23,2026-08-04,37,2049.81,Received
PO202607230062,SUP012,Canal Trading Co.,P0031,2026-07-23,2026-08-08,109,15733.86,Received
PO202607230062,SUP005,Alex Import & Trade,P0111,2026-07-23,2026-07-31,42,23789.37,Received
PO202607230062,SUP009,Arabian Electronics,P0007,2026-07-23,2026-08-05,42,1301.93,Received
PO202607230063,SUP010,Prime IT Supply,P0298,2026-07-23,2026-08-04,78,11542.78,Received
PO202607230063,SUP008,Future Appliances,P0061,2026-07-23,2026-07-27,100,45023.59,Open
PO202607230063,SUP014,MegaHome Supply,P0100,2026-07-23,2026-07-30,81,10139.23,Partial
PO202607230064,SUP014,MegaHome Supply,P0180,2026-07-23,2026-08-07,38,7081.57,Approved
PO202607230064,SUP011,Global Accessories Egypt,P0160,2026-07-23,2026-08-07,95,2749.14,Open
PO202607230064,SUP011,Global Accessories Egypt,P0222,2026-07-23,2026-08-08,71,27713.51,Open
PO202607230065,SUP003,Nile Retail Supply,P0169,2026-07-23,2026-08-07,91,46012.61,Received
PO202607230065,SUP012,Canal Trading Co.,P0222,2026-07-23,2026-08-01,46,31093.54,Received
PO202607230065,SUP005,Alex Import & Trade,P0216,2026-07-23,2026-08-06,86,1749.07,Approved
PO202607230066,SUP016,Pioneer Retail Supplies,P0251,2026-07-23,2026-07-26,81,31968.61,Approved
PO202607230066,SUP010,Prime IT Supply,P0029,2026-07-23,2026-08-10,27,9009.04,Approved
PO202607230066,SUP007,HomeTech Distributors,P0045,2026-07-23,2026-08-09,50,2794.92,Received
PO202607230067,SUP011,Global Accessories Egypt,P0272,2026-07-23,2026-08-02,86,1737.36,Received
PO202607230067,SUP008,Future Appliances,P0011,2026-07-23,2026-07-29,84,22809.38,Partial
PO202607230067,SUP007,HomeTech Distributors,P0175,2026-07-23,2026-07-27,27,8900.73,Received
PO202607230068,SUP015,Digital Gate,P0274,2026-07-23,2026-08-08,77,16985.05,Partial
PO202607230068,SUP004,Cairo Digital Trading,P0072,2026-07-23,2026-07-30,10,3862.34,Received
PO202607230068,SUP012,Canal Trading Co.,P0167,2026-07-23,2026-07-25,29,12207.08,Received
PO202607230069,SUP006,Smart Devices MENA,P0070,2026-07-23,2026-08-07,5,8050.16,Partial
PO202607230069,SUP002,Delta Electronics Supply,P0110,2026-07-23,2026-08-01,66,31511.75,Received
PO202607230069,SUP017,ElectroHub Egypt,P0157,2026-07-23,2026-07-28,102,14359.10,Received
PO202607230070,SUP011,Global Accessories Egypt,P0061,2026-07-23,2026-08-01,49,50909.28,Received
PO202607230070,SUP010,Prime IT Supply,P0201,2026-07-23,2026-08-11,79,55800.78,Received
PO202607230070,SUP012,Canal Trading Co.,P0150,2026-07-23,2026-07-26,33,32746.80,Received
PO202607230071,SUP009,Arabian Electronics,P0264,2026-07-23,2026-08-07,51,913.05,Received
PO202607230071,SUP008,Future Appliances,P0078,2026-07-23,2026-07-27,66,21237.18,Received
PO202607230071,SUP014,MegaHome Supply,P0186,2026-07-23,2026-08-06,33,8505.55,Open
PO202607230072,SUP003,Nile Retail Supply,P0044,2026-07-23,2026-08-01,109,179.49,Open
PO202607230072,SUP010,Prime IT Supply,P0203,2026-07-23,2026-07-31,82,26524.21,Received
PO202607230072,SUP007,HomeTech Distributors,P0141,2026-07-23,2026-08-02,69,3085.81,Received
PO202607230073,SUP017,ElectroHub Egypt,P0309,2026-07-23,2026-08-08,114,4908.35,Partial
PO202607230073,SUP005,Alex Import & Trade,P0261,2026-07-23,2026-08-02,13,3813.62,Approved
PO202607230073,SUP006,Smart Devices MENA,P0212,2026-07-23,2026-07-26,92,180.84,Approved
PO202607230074,SUP006,Smart Devices MENA,P0101,2026-07-23,2026-08-08,97,14148.69,Approved
PO202607230074,SUP006,Smart Devices MENA,P0219,2026-07-23,2026-07-28,93,8644.73,Received
PO202607230074,SUP012,Canal Trading Co.,P0116,2026-07-23,2026-08-08,55,3736.81,Received
PO202607230075,SUP013,North Coast Distribution,P0317,2026-07-23,2026-08-01,80,49392.73,Received
PO202607230075,SUP005,Alex Import & Trade,P0061,2026-07-23,2026-07-28,93,46098.39,Received
PO202607230075,SUP003,Nile Retail Supply,P0211,2026-07-23,2026-08-11,25,3097.66,Approved
PO202607230076,SUP012,Canal Trading Co.,P0128,2026-07-23,2026-08-07,107,2096.34,Received
PO202607230076,SUP001,Tech Distribution Egypt,P0156,2026-07-23,2026-08-03,34,33532.37,Received
PO202607230076,SUP009,Arabian Electronics,P0030,2026-07-23,2026-07-27,29,16575.39,Approved
PO202607230077,SUP012,Canal Trading Co.,P0113,2026-07-23,2026-07-25,21,3985.03,Received
PO202607230077,SUP007,HomeTech Distributors,P0036,2026-07-23,2026-08-04,26,17115.62,Open
PO202607230077,SUP003,Nile Retail Supply,P0178,2026-07-23,2026-07-30,64,33553.24,Open
PO202607230078,SUP014,MegaHome Supply,P0229,2026-07-23,2026-07-29,14,61162.21,Received
PO202607230078,SUP012,Canal Trading Co.,P0106,2026-07-23,2026-08-07,76,13695.47,Received
PO202607230078,SUP014,MegaHome Supply,P0294,2026-07-23,2026-07-27,49,17002.42,Received
PO202607230079,SUP008,Future Appliances,P0076,2026-07-23,2026-08-03,70,5916.28,Received
PO202607230079,SUP008,Future Appliances,P0153,2026-07-23,2026-08-06,64,30092.09,Received
PO202607230079,SUP014,MegaHome Supply,P0229,2026-07-23,2026-07-27,51,60722.49,Received
PO202607230080,SUP017,ElectroHub Egypt,P0102,2026-07-23,2026-08-11,86,37179.01,Approved
PO202607230080,SUP013,North Coast Distribution,P0296,2026-07-23,2026-08-04,22,1715.56,Received
PO202607230080,SUP007,HomeTech Distributors,P0059,2026-07-23,2026-08-03,10,29459.17,Received
PO202607230081,SUP005,Alex Import & Trade,P0015,2026-07-23,2026-08-01,21,41615.02,Received
PO202607230081,SUP014,MegaHome Supply,P0075,2026-07-23,2026-08-05,44,7986.83,Received
PO202607230081,SUP017,ElectroHub Egypt,P0159,2026-07-23,2026-07-25,109,50163.75,Open
PO202607230082,SUP002,Delta Electronics Supply,P0135,2026-07-23,2026-07-30,65,9206.60,Received
PO202607230082,SUP017,ElectroHub Egypt,P0248,2026-07-23,2026-07-30,83,2283.05,Received
PO202607230082,SUP013,North Coast Distribution,P0211,2026-07-23,2026-07-28,116,3479.26,Approved
PO202607230083,SUP007,HomeTech Distributors,P0283,2026-07-23,2026-07-30,56,387.47,Received
PO202607230083,SUP001,Tech Distribution Egypt,P0317,2026-07-23,2026-07-29,81,47472.78,Received
PO202607230083,SUP004,Cairo Digital Trading,P0218,2026-07-23,2026-07-27,36,6932.36,Received
PO202607230084,SUP013,North Coast Distribution,P0272,2026-07-23,2026-08-10,57,1815.28,Approved
PO202607230084,SUP005,Alex Import & Trade,P0173,2026-07-23,2026-08-10,23,7272.67,Open
PO202607230084,SUP013,North Coast Distribution,P0182,2026-07-23,2026-08-09,51,11848.10,Received
PO202607230085,SUP014,MegaHome Supply,P0002,2026-07-23,2026-07-29,87,12803.68,Partial
PO202607230085,SUP002,Delta Electronics Supply,P0026,2026-07-23,2026-08-01,5,14076.32,Received
PO202607230085,SUP016,Pioneer Retail Supplies,P0194,2026-07-23,2026-08-05,35,22725.89,Open
PO202607230086,SUP014,MegaHome Supply,P0046,2026-07-23,2026-08-03,55,14748.89,Received
PO202607230086,SUP009,Arabian Electronics,P0116,2026-07-23,2026-08-05,84,3336.12,Received
PO202607230086,SUP007,HomeTech Distributors,P0033,2026-07-23,2026-07-29,10,28882.72,Received
PO202607230087,SUP004,Cairo Digital Trading,P0059,2026-07-23,2026-08-09,49,26887.17,Open
PO202607230087,SUP015,Digital Gate,P0214,2026-07-23,2026-08-07,29,12313.88,Received
PO202607230087,SUP008,Future Appliances,P0074,2026-07-23,2026-08-10,111,17117.81,Approved
PO202607230088,SUP017,ElectroHub Egypt,P0183,2026-07-23,2026-08-01,95,11086.27,Received
PO202607230088,SUP001,Tech Distribution Egypt,P0163,2026-07-23,2026-08-07,80,736.61,Open
PO202607230088,SUP001,Tech Distribution Egypt,P0047,2026-07-23,2026-08-03,23,8333.59,Received
PO202607230089,SUP012,Canal Trading Co.,P0163,2026-07-23,2026-08-08,85,850.89,Received
PO202607230089,SUP005,Alex Import & Trade,P0009,2026-07-23,2026-08-11,101,49947.73,Received
PO202607230089,SUP005,Alex Import & Trade,P0234,2026-07-23,2026-07-25,47,7815.83,Received
PO202607230090,SUP010,Prime IT Supply,P0178,2026-07-23,2026-07-29,41,36622.96,Received
PO202607230090,SUP017,ElectroHub Egypt,P0018,2026-07-23,2026-07-25,43,4254.14,Approved
PO202607230090,SUP003,Nile Retail Supply,P0121,2026-07-23,2026-07-25,39,39658.69,Received
PO202607230091,SUP006,Smart Devices MENA,P0253,2026-07-23,2026-08-12,16,45303.76,Approved
PO202607230091,SUP010,Prime IT Supply,P0024,2026-07-23,2026-08-06,64,2531.65,Partial
PO202607230091,SUP008,Future Appliances,P0199,2026-07-23,2026-08-03,22,11775.00,Partial
