PurchaseOrderID,SupplierID,SupplierName,ProductID,OrderDate,ExpectedDeliveryDate,Quantity,UnitCost,POStatus
PO202607290009,SUP007,HomeTech Distributors,P0304,2026-07-29,2026-08-06,68,5558.61,Received
PO202607290009,SUP009,Arabian Electronics,P0169,2026-07-29,2026-08-12,61,47552.95,Open
PO202607290010,SUP007,HomeTech Distributors,P0315,2026-07-29,2026-08-12,16,1626.69,Approved
PO202607290010,SUP008,Future Appliances,P0052,2026-07-29,2026-08-05,76,10483.51,Received
PO202607290010,SUP002,Delta Electronics Supply,P0298,2026-07-29,2026-08-06,80,10292.43,Open
PO202607290011,SUP017,ElectroHub Egypt,P0301,2026-07-29,2026-08-11,51,63325.08,Received
PO202607290011,SUP012,Canal Trading Co.,P0013,2026-07-29,2026-08-10,61,56933.67,Approved
PO202607290011,SUP006,Smart Devices MENA,P0236,2026-07-29,2026-08-16,67,1086.45,Received
PO202607290012,SUP004,Cairo Digital Trading,P0153,2026-07-29,2026-08-06,10,28943.74,Received
PO202607290012,SUP001,Tech Distribution Egypt,P0014,2026-07-29,2026-08-02,95,21866.11,Received
PO202607290012,SUP007,HomeTech Distributors,P0034,2026-07-29,2026-08-07,19,23614.10,Open
PO202607290013,SUP016,Pioneer Retail Supplies,P0164,2026-07-29,2026-08-10,108,3507.30,Received
PO202607290013,SUP014,MegaHome Supply,P0084,2026-07-29,2026-08-12,48,26307.25,Approved
PO202607290013,SUP018,United Consumer Tech,P0105,2026-07-29,2026-08-07,25,42174.48,Open
PO202607290014,SUP010,Prime IT Supply,P0166,2026-07-29,2026-08-11,80,1803.16,Approved
PO202607290014,SUP002,Delta Electronics Supply,P0314,2026-07-29,2026-08-16,39,9181.54,Received
PO202607290014,SUP001,Tech Distribution Egypt,P0055,2026-07-29,2026-08-09,114,11967.23,Received
PO202607290015,SUP011,Global Accessories Egypt,P0045,2026-07-29,2026-08-10,81,2852.12,Received
PO202607290015,SUP001,Tech Distribution Egypt,P0186,2026-07-29,2026-08-17,85,10001.01,Received
PO202607290015,SUP010,Prime IT Supply,P0236,2026-07-29,2026-08-14,76,1101.34,Received
PO202607290016,SUP002,Delta Electronics Supply,P0093,2026-07-29,2026-08-15,118,5064.90,Received
PO202607290016,SUP001,Tech Distribution Egypt,P0135,2026-07-29,2026-08-01,91,10218.97,Received
PO202607290016,SUP002,Delta Electronics Supply,P0081,2026-07-29,2026-08-04,65,31453.56,Approved
PO202607290017,SUP007,HomeTech Distributors,P0202,2026-07-29,2026-08-14,113,11758.87,Received
PO202607290017,SUP012,Canal Trading Co.,P0234,2026-07-29,2026-08-11,69,6919.63,Approved
PO202607290017,SUP005,Alex Import & Trade,P0034,2026-07-29,2026-08-12,38,26582.33,Received
PO202607290018,SUP011,Global Accessories Egypt,P0107,2026-07-29,2026-08-11,95,41000.79,Received
PO202607290018,SUP017,ElectroHub Egypt,P0022,2026-07-29,2026-08-13,100,4087.20,Received
PO202607290018,SUP006,Smart Devices MENA,P0179,2026-07-29,2026-07-31,29,30625.74,Received
PO202607290019,SUP018,United Consumer Tech,P0158,2026-07-29,2026-07-31,13,4591.02,Received
PO202607290019,SUP009,Arabian Electronics,P0244,2026-07-29,2026-08-08,114,3383.31,Partial
PO202607290019,SUP010,Prime IT Supply,P0243,2026-07-29,2026-08-07,98,6478.83,Received
PO202607290020,SUP001,Tech Distribution Egypt,P0179,2026-07-29,2026-08-14,53,31435.48,Received
PO202607290020,SUP010,Prime IT Supply,P0009,2026-07-29,2026-07-31,111,58580.88,Received
PO202607290020,SUP001,Tech Distribution Egypt,P0306,2026-07-29,2026-08-03,92,4301.70,Open
PO202607290021,SUP003,Nile Retail Supply,P0269,2026-07-29,2026-08-04,90,17784.32,Received
PO202607290021,SUP006,Smart Devices MENA,P0195,2026-07-29,2026-08-12,97,4908.86,Received
PO202607290021,SUP014,MegaHome Supply,P0106,2026-07-29,2026-08-06,92,14346.32,Received
PO202607290022,SUP005,Alex Import & Trade,P0178,2026-07-29,2026-08-07,43,37604.54,Approved
PO202607290022,SUP005,Alex Import & Trade,P0159,2026-07-29,2026-08-11,113,51514.09,Open
PO202607290022,SUP004,Cairo Digital Trading,P0217,2026-07-29,2026-08-07,97,32020.76,Open
PO202607290023,SUP001,Tech Distribution Egypt,P0163,2026-07-29,2026-07-31,72,733.04,Approved
PO202607290023,SUP013,North Coast Distribution,P0012,2026-07-29,2026-08-04,74,21773.95,Approved
PO202607290023,SUP002,Delta Electronics Supply,P0205,2026-07-29,2026-08-18,93,48884.71,Approved
PO202607290024,SUP008,Future Appliances,P0306,2026-07-29,2026-08-05,8,4116.83,Approved
PO202607290024,SUP014,MegaHome Supply,P0129,2026-07-29,2026-08-10,97,13148.48,Received
PO202607290024,SUP018,United Consumer Tech,P0224,2026-07-29,2026-08-15,40,1191.12,Partial
PO202607290025,SUP008,Future Appliances,P0121,2026-07-29,2026-08-18,65,41564.90,Open
PO202607290025,SUP006,Smart Devices MENA,P0174,2026-07-29,2026-08-11,45,28354.34,Approved
PO202607290025,SUP015,Digital Gate,P0212,2026-07-29,2026-08-02,99,174.38,Open
PO202607290026,SUP007,HomeTech Distributors,P0068,2026-07-29,2026-08-01,35,3202.19,Open
PO202607290026,SUP013,North Coast Distribution,P0083,2026-07-29,2026-08-16,118,31685.98,Received
PO202607290026,SUP004,Cairo Digital Trading,P0100,2026-07-29,2026-08-08,39,11018.15,Partial
PO202607290027,SUP006,Smart Devices MENA,P0248,2026-07-29,2026-08-02,104,2356.56,Partial
PO202607290027,SUP017,ElectroHub Egypt,P9999,2026-07-29,2026-07-31,43,15019.01,Partial
PO202607290027,SUP003,Nile Retail Supply,P0100,2026-07-29,2026-08-15,88,9793.44,Approved
PO202607290028,SUP016,Pioneer Retail Supplies,P0077,2026-07-29,2026-08-14,20,54258.05,Received
PO202607290028,SUP012,Canal Trading Co.,P0010,2026-07-29,2026-08-07,25,22386.65,Partial
PO202607290028,SUP008,Future Appliances,P0061,2026-07-29,2026-08-04,34,49048.76,Partial
PO202607290029,SUP003,Nile Retail Supply,P0156,2026-07-29,2026-08-17,13,34935.17,Approved
PO202607290029,SUP016,Pioneer Retail Supplies,P0082,2026-07-29,2026-08-08,26,28221.49,Received
PO202607290029,SUP004,Cairo Digital Trading,P0229,2026-07-29,2026-08-13,35,56742.90,Received
PO202607290030,SUP010,Prime IT Supply,P0066,2026-07-29,2026-08-09,65,6512.52,Approved
PO202607290030,SUP002,Delta Electronics Supply,P0202,2026-07-29,2026-08-02,79,12615.72,Received
PO202607290030,SUP013,North Coast Distribution,P0201,2026-07-29,2026-08-02,82,52132.61,Open
PO202607290031,SUP003,Nile Retail Supply,P0258,2026-07-29,2026-08-05,50,8159.87,Received
PO202607290031,SUP010,Prime IT Supply,P0199,2026-07-29,2026-08-03,65,13470.37,Open
PO202607290031,SUP014,MegaHome Supply,P0307,2026-07-29,2026-08-10,37,3445.46,Approved
PO202607290032,SUP016,Pioneer Retail Supplies,P0299,2026-07-29,2026-08-09,92,40665.35,Received
PO202607290032,SUP004,Cairo Digital Trading,P0225,2026-07-29,2026-08-09,113,45039.14,Received
PO202607290032,SUP005,Alex Import & Trade,P0122,2026-07-29,2026-08-08,34,8253.85,Received
PO202607290033,SUP001,Tech Distribution Egypt,P0265,2026-07-29,2026-08-06,82,61935.58,Received
PO202607290033,SUP013,North Coast Distribution,P0288,2026-07-29,2026-08-06,13,2150.86,Open
PO202607290033,SUP006,Smart Devices MENA,P0128,2026-07-29,2026-08-01,76,2324.50,Open
PO202607290034,SUP009,Arabian Electronics,P0057,2026-07-29,2026-08-06,65,14461.22,Received
PO202607290034,SUP002,Delta Electronics Supply,P0315,2026-07-29,2026-08-08,20,1862.84,Received
PO202607290034,SUP007,HomeTech Distributors,P0264,2026-07-29,2026-08-08,72,893.11,Open
PO202607290035,SUP015,Digital Gate,P0190,2026-07-29,2026-08-06,97,16364.76,Approved
PO202607290035,SUP015,Digital Gate,P0117,2026-07-29,2026-08-18,77,1619.48,Open
PO202607290035,SUP001,Tech Distribution Egypt,P0103,2026-07-29,2026-08-02,92,2877.25,Partial
PO202607290036,SUP011,Global Accessories Egypt,P0168,2026-07-29,2026-08-14,48,2858.85,Received
PO202607290036,SUP001,Tech Distribution Egypt,P0223,2026-07-29,2026-08-03,46,6358.13,Approved
PO202607290036,SUP006,Smart Devices MENA,P0093,2026-07-29,2026-08-07,41,4870.08,Received
PO202607290037,SUP005,Alex Import & Trade,P0278,2026-07-29,2026-08-16,80,4960.97,Received
PO202607290037,SUP014,MegaHome Supply,P0220,2026-07-29,2026-08-04,41,10813.36,Partial
PO202607290037,SUP004,Cairo Digital Trading,P0317,2026-07-29,2026-08-07,119,44053.65,Open
PO202607290038,SUP001,Tech Distribution Egypt,P0120,2026-07-29,2026-08-06,96,2777.11,Received
PO202607290038,SUP006,Smart Devices MENA,P0179,2026-07-29,2026-08-04,5,27596.76,Approved
PO202607290038,SUP014,MegaHome Supply,P0023,2026-07-29,2026-07-31,117,11652.40,Open
PO202607290039,SUP010,Prime IT Supply,P0064,2026-07-29,2026-08-18,23,2634.02,Received
PO202607290039,SUP014,MegaHome Supply,P0172,2026-07-29,2026-08-07,49,12628.84,Received
PO202607290039,SUP007,HomeTech Distributors,P0160,2026-07-29,2026-08-01,40,2306.93,Approved
PO202607290040,SUP016,Pioneer Retail Supplies,P0251,2026-07-29,2026-08-13,59,28903.06,Approved
PO202607290040,SUP013,North Coast Distribution,P0265,2026-07-29,2026-08-08,92,55092.50,Received
PO202607290040,SUP017,ElectroHub Egypt,P0028,2026-07-29,2026-08-08,19,10375.59,Approved
PO202607290041,SUP012,Canal Trading Co.,P0301,2026-07-29,2026-08-03,46,63384.78,Open
PO202607290041,SUP011,Global Accessories Egypt,P0277,2026-07-29,2026-08-18,114,50935.23,Received
PO202607290041,SUP005,Alex Import & Trade,P0108,2026-07-29,2026-08-17,73,10091.25,Approved
PO202607290042,SUP015,Digital Gate,P0264,2026-07-29,2026-08-11,12,932.94,Approved
PO202607290042,SUP013,North Coast Distribution,P0276,2026-07-29,2026-08-02,111,28571.55,Open
PO202607290042,SUP008,Future Appliances,P0142,2026-07-29,2026-08-14,51,12327.32,Open
PO202607290043,SUP008,Future Appliances,P0224,2026-07-29,2026-08-01,35,1022.52,Approved
PO202607290043,SUP012,Canal Trading Co.,P0132,2026-07-29,2026-08-06,32,13274.38,Received
PO202607290043,SUP010,Prime IT Supply,P0250,2026-07-29,2026-08-17,95,37720.28,Approved
PO202607290044,SUP004,Cairo Digital Trading,P0084,2026-07-29,2026-08-17,83,24344.53,Approved
PO202607290044,SUP012,Canal Trading Co.,P0242,2026-07-29,2026-08-11,91,10999.33,Open
PO202607290044,SUP012,Canal Trading Co.,P0286,2026-07-29,2026-08-01,97,11774.72,Approved
PO202607290045,SUP013,North Coast Distribution,P0211,2026-07-29,2026-08-10,32,3507.02,Received
PO202607290045,SUP015,Digital Gate,P0067,2026-07-29,2026-08-02,47,3442.54,Received
PO202607290045,SUP002,Delta Electronics Supply,P0043,2026-07-29,2026-08-05,96,1154.70,Open
PO202607290046,SUP003,Nile Retail Supply,P0222,2026-07-29,2026-08-04,110,29722.04,Approved
PO202607290046,SUP006,Smart Devices MENA,P0292,2026-07-29,2026-08-08,116,8786.37,Approved
PO202607290046,SUP006,Smart Devices MENA,P0308,2026-07-29,2026-08-12,71,846.52,Received
PO202607290047,SUP006,Smart Devices MENA,P0030,2026-07-29,2026-08-10,21,16574.86,Received
PO202607290047,SUP018,United Consumer Tech,P0241,2026-07-29,2026-08-12,60,58408.72,Received
PO202607290047,SUP013,North Coast Distribution,P0241,2026-07-29,2026-08-07,105,63301.25,Open
PO202607290048,SUP001,Tech Distribution Egypt,P0027,2026-07-29,2026-08-13,107,5711.75,Received
PO202607290048,SUP014,MegaHome Supply,P0084,2026-07-29,2026-08-18,27,24331.83,Received
PO202607290048,SUP001,Tech Distribution Egypt,P0297,2026-07-29,2026-08-13,118,53845.26,Received
PO202607290049,SUP003,Nile Retail Supply,P0125,2026-07-29,2026-08-05,27,31568.21,Approved
PO202607290049,SUP016,Pioneer Retail Supplies,P0089,2026-07-29,2026-08-05,56,2282.68,Open
PO202607290049,SUP002,Delta Electronics Supply,P0007,2026-07-29,2026-08-07,94,1386.27,Approved
PO202607290050,SUP006,Smart Devices MENA,P0221,2026-07-29,2026-08-05,39,43908.50,Received
PO202607290050,SUP014,MegaHome Supply,P0098,2026-07-29,2026-08-09,110,21546.29,Received
PO202607290050,SUP018,United Consumer Tech,P0277,2026-07-29,2026-08-11,61,44316.79,Open
PO202607290051,SUP018,United Consumer Tech,P0112,2026-07-29,2026-08-13,57,5791.98,Open
PO202607290051,SUP017,ElectroHub Egypt,P0143,2026-07-29,2026-08-17,17,20226.54,Partial
PO202607290051,SUP007,HomeTech Distributors,P0136,2026-07-29,2026-08-13,97,5676.98,Received
PO202607290052,SUP012,Canal Trading Co.,P0037,2026-07-29,2026-08-08,97,33226.99,Approved
PO202607290052,SUP014,MegaHome Supply,P0026,2026-07-29,2026-08-17,52,13083.51,Received
PO202607290052,SUP002,Delta Electronics Supply,P0201,2026-07-29,2026-07-31,110,51301.75,Approved
PO202607290053,SUP008,Future Appliances,P0155,2026-07-29,2026-08-06,66,22392.44,Received
PO202607290053,SUP016,Pioneer Retail Supplies,P0297,2026-07-29,2026-08-05,98,60373.47,Received
PO202607290053,SUP004,Cairo Digital Trading,P0280,2026-07-29,2026-08-15,45,4411.67,Open
PO202607290054,SUP012,Canal Trading Co.,P0058,2026-07-29,2026-08-08,63,11609.56,Received
PO202607290054,SUP008,Future Appliances,P0134,2026-07-29,2026-08-16,62,9884.82,Received
PO202607290054,SUP004,Cairo Digital Trading,P0096,2026-07-29,2026-08-10,18,1558.31,Received
PO202607290055,SUP008,Future Appliances,P0100,2026-07-29,2026-08-04,36,11057.83,Approved
PO202607290055,SUP016,Pioneer Retail Supplies,P0223,2026-07-29,2026-08-17,37,6375.56,Received
PO202607290055,SUP003,Nile Retail Supply,P0153,2026-07-29,2026-08-10,51,29174.51,Received
PO202607290056,SUP015,Digital Gate,P0117,2026-07-29,2026-08-18,106,1812.73,Received
PO202607290056,SUP006,Smart Devices MENA,P0178,2026-07-29,2026-08-02,56,35004.47,Approved
PO202607290056,SUP001,Tech Distribution Egypt,P0264,2026-07-29,2026-08-07,116,879.78,Approved
PO202607290057,SUP011,Global Accessories Egypt,P0291,2026-07-29,2026-08-11,81,4127.76,Approved
PO202607290057,SUP004,Cairo Digital Trading,P0093,2026-07-29,2026-08-15,27,5458.77,Open
PO202607290057,SUP006,Smart Devices MENA,P0286,2026-07-29,2026-08-01,55,13081.61,Approved
PO202607290058,SUP014,MegaHome Supply,P0174,2026-07-29,2026-08-18,24,26591.83,Received
PO202607290058,SUP007,HomeTech Distributors,P0104,2026-07-29,2026-08-08,85,1553.38,Approved
PO202607290058,SUP016,Pioneer Retail Supplies,P0148,2026-07-29,2026-08-02,48,11515.59,Received
PO202607290059,SUP017,ElectroHub Egypt,P0256,2026-07-29,2026-07-31,107,3114.74,Approved
PO202607290059,SUP012,Canal Trading Co.,P0255,2026-07-29,2026-08-02,115,21704.43,Approved
PO202607290059,SUP011,Global Accessories Egypt,P0224,2026-07-29,2026-08-15,52,1186.52,Open
PO202607290060,SUP007,HomeTech Distributors,P0085,2026-07-29,2026-08-10,7,59926.72,Partial
PO202607290060,SUP003,Nile Retail Supply,P0218,2026-07-29,2026-08-06,12,7638.47,Approved
PO202607290060,SUP014,MegaHome Supply,P0137,2026-07-29,2026-08-05,97,5115.42,Partial
PO202607290061,SUP006,Smart Devices MENA,P0242,2026-07-29,2026-08-18,96,10992.30,Open
PO202607290061,SUP008,Future Appliances,P0096,2026-07-29,2026-08-18,64,1817.13,Open
PO202607290061,SUP009,Arabian Electronics,P0207,2026-07-29,2026-08-10,14,36260.24,Partial
PO202607290062,SUP014,MegaHome Supply,P0041,2026-07-29,2026-08-03,34,2340.04,Received
PO202607290062,SUP008,Future Appliances,P0039,2026-07-29,2026-08-13,23,55123.27,Received
PO202607290062,SUP018,United Consumer Tech,P0046,2026-07-29,2026-08-01,115,16186.22,Partial
PO202607290063,SUP004,Cairo Digital Trading,P0275,2026-07-29,2026-08-01,92,40115.82,Received
PO202607290063,SUP010,Prime IT Supply,P0002,2026-07-29,2026-08-15,106,12648.56,Open
PO202607290063,SUP009,Arabian Electronics,P0149,2026-07-29,2026-08-06,66,51512.69,Received
PO202607290064,SUP011,Global Accessories Egypt,P0299,2026-07-29,2026-08-05,36,37070.00,Received
PO202607290064,SUP012,Canal Trading Co.,P0173,2026-07-29,2026-08-18,45,6573.90,Partial
PO202607290064,SUP001,Tech Distribution Egypt,P0077,2026-07-29,2026-08-03,17,52835.25,Partial
PO202607290065,SUP017,ElectroHub Egypt,P0200,2026-07-29,2026-08-07,38,713.49,Approved
PO202607290065,SUP006,Smart Devices MENA,P0035,2026-07-29,2026-08-05,38,11388.39,Received
PO202607290065,SUP014,MegaHome Supply,P0028,2026-07-29,2026-08-02,101,9665.58,Received
PO202607290066,SUP014,MegaHome Supply,P0007,2026-07-29,2026-08-13,35,1254.11,Open
PO202607290066,SUP003,Nile Retail Supply,P0310,2026-07-29,2026-08-09,48,8802.38,Approved
PO202607290066,SUP005,Alex Import & Trade,P0257,2026-07-29,2026-08-05,117,1154.26,Approved
PO202607290067,SUP018,United Consumer Tech,P0249,2026-07-29,2026-08-16,29,47117.50,Approved
PO202607290067,SUP015,Digital Gate,P0065,2026-07-29,2026-08-10,34,5168.58,Partial
PO202607290067,SUP008,Future Appliances,P0258,2026-07-29,2026-08-07,42,8736.89,Approved
PO202607290068,SUP003,Nile Retail Supply,P0078,2026-07-29,2026-08-17,67,22187.09,Received
PO202607290068,SUP005,Alex Import & Trade,P0093,2026-07-29,2026-08-15,47,4691.49,Approved
PO202607290068,SUP012,Canal Trading Co.,P0256,2026-07-29,2026-08-10,108,3566.49,Open
PO202607290069,SUP004,Cairo Digital Trading,P9999,2026-07-29,2026-07-31,72,8944.40,Received
PO202607290069,SUP010,Prime IT Supply,P0030,2026-07-29,2026-08-12,65,16614.91,Received
PO202607290069,SUP008,Future Appliances,P0286,2026-07-29,2026-08-01,34,12878.13,Approved
PO202607290070,SUP004,Cairo Digital Trading,P0185,2026-07-29,2026-08-02,64,3263.62,Received
PO202607290070,SUP001,Tech Distribution Egypt,P0176,2026-07-29,2026-08-09,15,1146.91,Approved
PO202607290070,SUP014,MegaHome Supply,P0269,2026-07-29,2026-08-14,110,17521.11,Partial
PO202607290071,SUP003,Nile Retail Supply,P0047,2026-07-29,2026-08-09,116,9621.31,Received
PO202607290071,SUP012,Canal Trading Co.,P0135,2026-07-29,2026-08-12,57,8783.12,Received
PO202607290071,SUP003,Nile Retail Supply,P0054,2026-07-29,2026-08-04,16,15526.17,Received
PO202607290072,SUP006,Smart Devices MENA,P0206,2026-07-29,2026-08-17,113,27562.58,Received
PO202607290072,SUP015,Digital Gate,P0303,2026-07-29,2026-08-18,84,12192.24,Open
PO202607290072,SUP013,North Coast Distribution,P0305,2026-07-29,2026-08-15,14,3235.07,Open
PO202607290073,SUP010,Prime IT Supply,P0054,2026-07-29,2026-08-13,53,13979.84,Received
PO202607290073,SUP005,Alex Import & Trade,P0248,2026-07-29,2026-08-17,25,2339.61,Approved
PO202607290073,SUP008,Future Appliances,P0012,2026-07-29,2026-08-17,29,22535.58,Approved
PO202607290074,SUP016,Pioneer Retail Supplies,P0053,2026-07-29,2026-08-13,64,23774.86,Received
PO202607290074,SUP002,Delta Electronics Supply,P0203,2026-07-29,2026-08-07,35,28043.15,Approved
PO202607290074,SUP010,Prime IT Supply,P0252,2026-07-29,2026-08-16,86,14802.60,Approved
PO202607290075,SUP018,United Consumer Tech,P0200,2026-07-29,2026-08-13,22,684.69,Partial
PO202607290075,SUP010,Prime IT Supply,P0166,2026-07-29,2026-08-11,68,1920.50,Received
PO202607290075,SUP013,North Coast Distribution,P0083,2026-07-29,2026-08-11,83,33828.48,Received
PO202607290076,SUP003,Nile Retail Supply,P0199,2026-07-29,2026-07-31,75,11708.77,Partial
PO202607290076,SUP006,Smart Devices MENA,P0304,2026-07-29,2026-08-12,20,5474.00,Open
PO202607290076,SUP001,Tech Distribution Egypt,P0007,2026-07-29,2026-08-08,89,1470.77,Received
PO202607290077,SUP013,North Coast Distribution,P0182,2026-07-29,2026-08-14,113,11548.47,Received
PO202607290077,SUP014,MegaHome Supply,P0251,2026-07-29,2026-08-10,79,28332.74,Approved
PO202607290077,SUP004,Cairo Digital Trading,P0218,2026-07-29,2026-08-09,34,7069.56,Open
PO202607290078,SUP009,Arabian Electronics,P0266,2026-07-29,2026-08-18,85,21055.13,Approved
PO202607290078,SUP013,North Coast Distribution,P0152,2026-07-29,2026-08-06,17,777.24,Open
PO202607290078,SUP012,Canal Trading Co.,P0197,2026-07-29,2026-08-10,80,10254.84,Approved
PO202607290079,SUP017,ElectroHub Egypt,P0276,2026-07-29,2026-07-31,113,30030.37,Approved
PO202607290079,SUP011,Global Accessories Egypt,P0213,2026-07-29,2026-08-08,91,2598.78,Received
PO202607290079,SUP016,Pioneer Retail Supplies,P0117,2026-07-29,2026-08-09,55,1603.82,Approved
PO202607290080,SUP005,Alex Import & Trade,P0306,2026-07-29,2026-08-05,114,4588.88,Received
PO202607290080,SUP005,Alex Import & Trade,P0046,2026-07-29,2026-08-10,33,17315.08,Approved
PO202607290080,SUP005,Alex Import & Trade,P0241,2026-07-29,2026-08-01,75,56941.89,Received
PO202607290081,SUP016,Pioneer Retail Supplies,P0240,2026-07-29,2026-07-31,108,4470.26,Approved
PO202607290081,SUP017,ElectroHub Egypt,P0288,2026-07-29,2026-08-07,38,2094.44,Open
PO202607290081,SUP001,Tech Distribution Egypt,P0042,2026-07-29,2026-08-16,78,4950.57,Approved
PO202607290082,SUP008,Future Appliances,P0180,2026-07-29,2026-08-14,112,6750.08,Received
PO202607290082,SUP006,Smart Devices MENA,P0193,2026-07-29,2026-08-02,102,27702.76,Received
PO202607290082,SUP017,ElectroHub Egypt,P0302,2026-07-29,2026-08-05,109,37683.73,Received
PO202607290083,SUP005,Alex Import & Trade,P0260,2026-07-29,2026-08-13,29,2815.28,Approved
PO202607290083,SUP003,Nile Retail Supply,P0218,2026-07-29,2026-08-05,43,8259.88,Open
PO202607290083,SUP002,Delta Electronics Supply,P0199,2026-07-29,2026-08-16,77,13525.87,Received
PO202607290084,SUP006,Smart Devices MENA,P0121,2026-07-29,2026-08-03,96,38933.24,Received
PO202607290084,SUP010,Prime IT Supply,P0137,2026-07-29,2026-08-13,68,4802.92,Received
PO202607290084,SUP005,Alex Import & Trade,P0190,2026-07-29,2026-08-05,53,18989.80,Partial
PO202607290085,SUP016,Pioneer Retail Supplies,P0048,2026-07-29,2026-08-15,49,3182.23,Received
PO202607290085,SUP003,Nile Retail Supply,P0211,2026-07-29,2026-08-04,91,3093.51,Open
PO202607290085,SUP012,Canal Trading Co.,P0153,2026-07-29,2026-08-02,100,27353.72,Received
PO202607290086,SUP018,United Consumer Tech,P0312,2026-07-29,2026-08-17,73,652.16,Partial
PO202607290086,SUP017,ElectroHub Egypt,P0241,2026-07-29,2026-08-14,80,60258.85,Received
PO202607290086,SUP006,Smart Devices MENA,P0280,2026-07-29,2026-08-03,18,5039.80,Approved
PO202607290087,SUP006,Smart Devices MENA,P0088,2026-07-29,2026-08-17,17,1440.46,Received
PO202607290087,SUP016,Pioneer Retail Supplies,P0007,2026-07-29,2026-08-17,87,1256.93,Approved
PO202607290087,SUP006,Smart Devices MENA,P0079,2026-07-29,2026-08-14,103,11289.70,Approved
PO202607290088,SUP001,Tech Distribution Egypt,P0081,2026-07-29,2026-08-11,19,31614.36,Received
PO202607290088,SUP018,United Consumer Tech,P0059,2026-07-29,2026-08-08,95,30853.97,Open
PO202607290088,SUP006,Smart Devices MENA,P0021,2026-07-29,2026-07-31,95,1568.39,Partial
PO202607290089,SUP011,Global Accessories Egypt,P0207,2026-07-29,2026-08-06,101,37000.53,Open
PO202607290089,SUP014,MegaHome Supply,P0152,2026-07-29,2026-08-04,61,742.97,Approved
PO202607290089,SUP016,Pioneer Retail Supplies,P0302,2026-07-29,2026-08-14,51,34218.97,Open
PO202607290090,SUP007,HomeTech Distributors,P0237,2026-07-29,2026-08-11,83,6330.05,Open
PO202607290090,SUP015,Digital Gate,P0257,2026-07-29,2026-08-02,31,1103.37,Received
PO202607290090,SUP003,Nile Retail Supply,P0311,2026-07-29,2026-08-12,23,15110.90,Received
PO202607290091,SUP008,Future Appliances,P0106,2026-07-29,2026-08-10,115,12528.39,Open
PO202607290091,SUP016,Pioneer Retail Supplies,P0283,2026-07-29,2026-08-07,105,377.17,Partial
PO202607290091,SUP003,Nile Retail Supply,P0136,2026-07-29,2026-08-06,28,6191.35,Received
