PurchaseOrderID,SupplierID,SupplierName,ProductID,OrderDate,ExpectedDeliveryDate,Quantity,UnitCost,POStatus
PO202607030015,SUP006,Smart Devices MENA,P0148,2026-07-03,2026-07-23,13,12488.09,Received
PO202607030015,SUP017,ElectroHub Egypt,P0255,2026-07-03,2026-07-11,41,22739.95,Open
PO202607030016,SUP008,Future Appliances,P0163,2026-07-03,2026-07-19,25,707.37,Received
PO202607030016,SUP018,United Consumer Tech,P0271,2026-07-03,2026-07-21,35,14269.26,Received
PO202607030016,SUP001,Tech Distribution Egypt,P0012,2026-07-03,2026-07-07,8,20648.33,Approved
PO202607030017,SUP005,Alex Import & Trade,P0005,2026-07-03,2026-07-10,61,39825.87,Received
PO202607030017,SUP010,Prime IT Supply,P0189,2026-07-03,2026-07-19,103,685.01,Received
PO202607030017,SUP007,HomeTech Distributors,P0054,2026-07-03,2026-07-16,16,13700.64,Received
PO202607030018,SUP011,Global Accessories Egypt,P0320,2026-07-03,2026-07-05,94,2166.66,Open
PO202607030018,SUP001,Tech Distribution Egypt,P0098,2026-07-03,2026-07-05,81,21317.36,Open
PO202607030018,SUP010,Prime IT Supply,P0024,2026-07-03,2026-07-17,22,2178.67,Received
PO202607030019,SUP017,ElectroHub Egypt,P0284,2026-07-03,2026-07-11,27,2685.63,Open
PO202607030019,SUP018,United Consumer Tech,P0009,2026-07-03,2026-07-16,105,48998.40,Received
PO202607030019,SUP006,Smart Devices MENA,P0046,2026-07-03,2026-07-22,119,16689.69,Received
PO202607030020,SUP003,Nile Retail Supply,P0140,2026-07-03,2026-07-08,15,3458.69,Approved
PO202607030020,SUP001,Tech Distribution Egypt,P0110,2026-07-03,2026-07-14,41,32152.24,Received
PO202607030020,SUP015,Digital Gate,P0086,2026-07-03,2026-07-19,11,15287.27,Received
PO202607030021,SUP017,ElectroHub Egypt,P0115,2026-07-03,2026-07-05,96,3039.45,Approved
PO202607030021,SUP014,MegaHome Supply,P0114,2026-07-03,2026-07-09,73,5241.28,Received
PO202607030021,SUP014,MegaHome Supply,P0098,2026-07-03,2026-07-23,34,22199.01,Approved
PO202607030022,SUP010,Prime IT Supply,P0293,2026-07-03,2026-07-15,39,23008.13,Received
PO202607030022,SUP014,MegaHome Supply,P0067,2026-07-03,2026-07-08,103,3031.08,Partial
PO202607030022,SUP013,North Coast Distribution,P0266,2026-07-03,2026-07-18,24,19618.86,Approved
PO202607030023,SUP001,Tech Distribution Egypt,P0141,2026-07-03,2026-07-17,117,3538.18,Received
PO202607030023,SUP005,Alex Import & Trade,P0140,2026-07-03,2026-07-22,49,3365.05,Received
PO202607030023,SUP015,Digital Gate,P0258,2026-07-03,2026-07-19,95,7729.53,Received
PO202607030024,SUP010,Prime IT Supply,P0263,2026-07-03,2026-07-12,117,4798.09,Open
PO202607030024,SUP018,United Consumer Tech,P0208,2026-07-03,2026-07-18,105,4899.06,Open
PO202607030024,SUP008,Future Appliances,P0063,2026-07-03,2026-07-15,32,21638.59,Approved
PO202607030025,SUP006,Smart Devices MENA,P0211,2026-07-03,2026-07-11,78,3097.81,Approved
PO202607030025,SUP002,Delta Electronics Supply,P0178,2026-07-03,2026-07-08,27,37332.19,Received
PO202607030025,SUP005,Alex Import & Trade,P0205,2026-07-03,2026-07-11,23,46380.51,Open
PO202607030026,SUP013,North Coast Distribution,P0159,2026-07-03,2026-07-10,74,46080.31,Open
PO202607030026,SUP011,Global Accessories Egypt,P0017,2026-07-03,2026-07-22,88,981.47,Approved
PO202607030026,SUP006,Smart Devices MENA,P0155,2026-07-03,2026-07-19,114,24471.30,Open
PO202607030027,SUP008,Future Appliances,P0298,2026-07-03,2026-07-15,17,10138.77,Open
PO202607030027,SUP007,HomeTech Distributors,P0117,2026-07-03,2026-07-11,109,1886.87,Received
PO202607030027,SUP007,HomeTech Distributors,P0095,2026-07-03,2026-07-07,92,19317.90,Received
PO202607030028,SUP009,Arabian Electronics,P0176,2026-07-03,2026-07-22,89,1015.62,Received
PO202607030028,SUP004,Cairo Digital Trading,P0304,2026-07-03,2026-07-05,114,5005.92,Approved
PO202607030028,SUP017,ElectroHub Egypt,P0198,2026-07-03,2026-07-16,68,35468.03,Received
PO202607030029,SUP017,ElectroHub Egypt,P0013,2026-07-03,2026-07-23,35,58022.53,Received
PO202607030029,SUP012,Canal Trading Co.,P0178,2026-07-03,2026-07-23,107,36988.39,Received
PO202607030029,SUP007,HomeTech Distributors,P0285,2026-07-03,2026-07-12,61,1972.19,Approved
PO202607030030,SUP018,United Consumer Tech,P0260,2026-07-03,2026-07-10,68,2962.89,Received
PO202607030030,SUP007,HomeTech Distributors,P0235,2026-07-03,2026-07-15,46,2133.60,Received
PO202607030030,SUP015,Digital Gate,P0305,2026-07-03,2026-07-11,69,2803.23,Received
PO202607030031,SUP006,Smart Devices MENA,P0264,2026-07-03,2026-07-15,100,1017.78,Approved
PO202607030031,SUP006,Smart Devices MENA,P0082,2026-07-03,2026-07-21,5,28308.66,Approved
PO202607030031,SUP012,Canal Trading Co.,P0244,2026-07-03,2026-07-20,106,3142.52,Received
PO202607030032,SUP002,Delta Electronics Supply,P0237,2026-07-03,2026-07-05,12,6932.83,Approved
PO202607030032,SUP003,Nile Retail Supply,P0218,2026-07-03,2026-07-16,15,7715.03,Received
PO202607030032,SUP016,Pioneer Retail Supplies,P0097,2026-07-03,2026-07-08,19,25165.96,Approved
PO202607030033,SUP009,Arabian Electronics,P0037,2026-07-03,2026-07-17,75,33338.69,Received
PO202607030033,SUP013,North Coast Distribution,P0163,2026-07-03,2026-07-08,92,728.43,Received
PO202607030033,SUP018,United Consumer Tech,P0034,2026-07-03,2026-07-14,53,23827.71,Received
PO202607030034,SUP007,HomeTech Distributors,P0169,2026-07-03,2026-07-19,47,42071.08,Received
PO202607030034,SUP007,HomeTech Distributors,P0040,2026-07-03,2026-07-09,89,6983.42,Approved
PO202607030034,SUP001,Tech Distribution Egypt,P0019,2026-07-03,2026-07-18,101,3188.45,Received
PO202607030035,SUP017,ElectroHub Egypt,P0318,2026-07-03,2026-07-16,59,31688.53,Received
PO202607030035,SUP014,MegaHome Supply,P0245,2026-07-03,2026-07-05,27,11291.64,Received
PO202607030035,SUP011,Global Accessories Egypt,P0033,2026-07-03,2026-07-23,81,29237.89,Open
PO202607030036,SUP008,Future Appliances,P0095,2026-07-03,2026-07-05,82,20433.98,Received
PO202607030036,SUP018,United Consumer Tech,P0176,2026-07-03,2026-07-10,111,1043.92,Received
PO202607030036,SUP017,ElectroHub Egypt,P0192,2026-07-03,2026-07-07,83,988.03,Open
PO202607030037,SUP017,ElectroHub Egypt,P0312,2026-07-03,2026-07-15,25,742.79,Approved
PO202607030037,SUP004,Cairo Digital Trading,P0048,2026-07-03,2026-07-23,111,3336.26,Approved
PO202607030037,SUP011,Global Accessories Egypt,P0147,2026-07-03,2026-07-23,104,7534.31,Approved
PO202607030038,SUP013,North Coast Distribution,P0283,2026-07-03,2026-07-19,80,342.66,Partial
PO202607030038,SUP012,Canal Trading Co.,P0081,2026-07-03,2026-07-12,116,32277.57,Approved
PO202607030038,SUP001,Tech Distribution Egypt,P0238,2026-07-03,2026-07-07,19,10233.84,Partial
PO202607030039,SUP012,Canal Trading Co.,P0204,2026-07-03,2026-07-11,12,30385.41,Received
PO202607030039,SUP005,Alex Import & Trade,P0166,2026-07-03,2026-07-06,14,1966.03,Approved
PO202607030039,SUP018,United Consumer Tech,P0240,2026-07-03,2026-07-07,101,4248.81,Open
PO202607030040,SUP008,Future Appliances,P0264,2026-07-03,2026-07-20,81,958.89,Received
PO202607030040,SUP005,Alex Import & Trade,P0126,2026-07-03,2026-07-09,8,23747.14,Received
PO202607030040,SUP001,Tech Distribution Egypt,P0017,2026-07-03,2026-07-11,35,1007.94,Partial
PO202607030041,SUP011,Global Accessories Egypt,P0184,2026-07-03,2026-07-22,110,5397.97,Open
PO202607030041,SUP009,Arabian Electronics,P0214,2026-07-03,2026-07-18,37,14107.60,Received
PO202607030041,SUP014,MegaHome Supply,P0083,2026-07-03,2026-07-12,57,32758.74,Open
PO202607030042,SUP003,Nile Retail Supply,P0180,2026-07-03,2026-07-07,51,6350.89,Received
PO202607030042,SUP011,Global Accessories Egypt,P0111,2026-07-03,2026-07-12,84,23367.93,Received
PO202607030042,SUP008,Future Appliances,P0248,2026-07-03,2026-07-21,33,1971.99,Open
PO202607030043,SUP010,Prime IT Supply,P0140,2026-07-03,2026-07-19,20,3115.10,Approved
PO202607030043,SUP011,Global Accessories Egypt,P0125,2026-07-03,2026-07-14,14,30441.60,Approved
PO202607030043,SUP015,Digital Gate,P0258,2026-07-03,2026-07-16,83,7848.36,Received
PO202607030044,SUP015,Digital Gate,P0151,2026-07-03,2026-07-22,18,4319.24,Received
PO202607030044,SUP017,ElectroHub Egypt,P0223,2026-07-03,2026-07-13,112,5854.45,Open
PO202607030044,SUP013,North Coast Distribution,P0314,2026-07-03,2026-07-06,5,10474.33,Received
PO202607030045,SUP018,United Consumer Tech,P0142,2026-07-03,2026-07-23,32,12094.00,Approved
PO202607030045,SUP014,MegaHome Supply,P0100,2026-07-03,2026-07-18,107,9442.30,Approved
PO202607030045,SUP001,Tech Distribution Egypt,P0086,2026-07-03,2026-07-12,74,15974.61,Open
PO202607030046,SUP002,Delta Electronics Supply,P0143,2026-07-03,2026-07-23,109,23412.35,Received
PO202607030046,SUP011,Global Accessories Egypt,P0215,2026-07-03,2026-07-08,52,15261.26,Received
PO202607030046,SUP011,Global Accessories Egypt,P0049,2026-07-03,2026-07-23,5,17975.91,Open
PO202607030047,SUP016,Pioneer Retail Supplies,P0054,2026-07-03,2026-07-08,67,15054.69,Partial
PO202607030047,SUP018,United Consumer Tech,P0065,2026-07-03,2026-07-05,70,5277.37,Received
PO202607030047,SUP012,Canal Trading Co.,P0155,2026-07-03,2026-07-14,40,24129.65,Partial
PO202607030048,SUP014,MegaHome Supply,P0002,2026-07-03,2026-07-14,54,11332.68,Received
PO202607030048,SUP014,MegaHome Supply,P0189,2026-07-03,2026-07-05,14,705.98,Partial
PO202607030048,SUP002,Delta Electronics Supply,P0145,2026-07-03,2026-07-13,18,49296.38,Received
PO202607030049,SUP017,ElectroHub Egypt,P0055,2026-07-03,2026-07-22,91,13216.76,Partial
PO202607030049,SUP015,Digital Gate,P0048,2026-07-03,2026-07-11,6,3531.61,Approved
PO202607030049,SUP006,Smart Devices MENA,P0271,2026-07-03,2026-07-05,58,15584.03,Received
PO202607030050,SUP011,Global Accessories Egypt,P0105,2026-07-03,2026-07-16,112,39143.86,Received
PO202607030050,SUP004,Cairo Digital Trading,P0276,2026-07-03,2026-07-12,6,25535.20,Approved
PO202607030050,SUP005,Alex Import & Trade,P0013,2026-07-03,2026-07-20,68,50621.07,Open
PO202607030051,SUP016,Pioneer Retail Supplies,P0042,2026-07-03,2026-07-19,82,4971.48,Approved
PO202607030051,SUP008,Future Appliances,P0196,2026-07-03,2026-07-22,12,2046.38,Approved
PO202607030051,SUP008,Future Appliances,P0156,2026-07-03,2026-07-05,37,32920.10,Received
PO202607030052,SUP009,Arabian Electronics,P0077,2026-07-03,2026-07-14,41,48717.06,Partial
PO202607030052,SUP018,United Consumer Tech,P0002,2026-07-03,2026-07-14,30,10577.90,Open
PO202607030052,SUP012,Canal Trading Co.,P0318,2026-07-03,2026-07-16,98,37877.37,Approved
PO202607030053,SUP001,Tech Distribution Egypt,P0092,2026-07-03,2026-07-19,91,1385.71,Received
PO202607030053,SUP015,Digital Gate,P0041,2026-07-03,2026-07-19,33,2248.92,Received
PO202607030053,SUP004,Cairo Digital Trading,P0029,2026-07-03,2026-07-17,119,7867.77,Approved
PO202607030054,SUP004,Cairo Digital Trading,P0124,2026-07-03,2026-07-22,46,739.77,Received
PO202607030054,SUP010,Prime IT Supply,P0307,2026-07-03,2026-07-11,52,3700.57,Open
PO202607030054,SUP012,Canal Trading Co.,P0018,2026-07-03,2026-07-07,82,4482.06,Received
PO202607030055,SUP002,Delta Electronics Supply,P0177,2026-07-03,2026-07-22,42,58448.60,Received
PO202607030055,SUP010,Prime IT Supply,P0235,2026-07-03,2026-07-05,69,2110.10,Received
PO202607030055,SUP017,ElectroHub Egypt,P0264,2026-07-03,2026-07-07,93,1005.12,Open
PO202607030056,SUP011,Global Accessories Egypt,P0099,2026-07-03,2026-07-13,21,7792.61,Open
PO202607030056,SUP018,United Consumer Tech,P0099,2026-07-03,2026-07-16,82,6834.58,Approved
PO202607030056,SUP003,Nile Retail Supply,P0233,2026-07-03,2026-07-08,60,4261.36,Partial
PO202607030057,SUP018,United Consumer Tech,P0264,2026-07-03,2026-07-08,118,992.26,Received
PO202607030057,SUP001,Tech Distribution Egypt,P0205,2026-07-03,2026-07-23,46,47029.40,Open
PO202607030057,SUP007,HomeTech Distributors,P0238,2026-07-03,2026-07-11,47,11937.67,Approved
PO202607030058,SUP001,Tech Distribution Egypt,P0042,2026-07-03,2026-07-07,37,4680.23,Received
PO202607030058,SUP001,Tech Distribution Egypt,P0121,2026-07-03,2026-07-18,56,41946.56,Received
PO202607030058,SUP006,Smart Devices MENA,P0287,2026-07-03,2026-07-08,15,7133.43,Received
PO202607030059,SUP005,Alex Import & Trade,P0082,2026-07-03,2026-07-10,26,30706.47,Approved
PO202607030059,SUP005,Alex Import & Trade,P0030,2026-07-03,2026-07-15,34,18281.16,Approved
PO202607030059,SUP012,Canal Trading Co.,P0127,2026-07-03,2026-07-19,40,16704.02,Received
PO202607030060,SUP008,Future Appliances,P0224,03/07/2026,2026-07-06,21,1105.90,Approved
PO202607030060,SUP015,Digital Gate,P0132,2026-07-03,2026-07-13,102,12020.23,Received
PO202607030060,SUP018,United Consumer Tech,P0012,2026-07-03,2026-07-12,80,20329.57,Partial
PO202607030061,SUP004,Cairo Digital Trading,P0099,03/07/2026,2026-07-06,16,7788.35,Received
PO202607030061,SUP007,HomeTech Distributors,P0170,2026-07-03,2026-07-09,118,12449.36,Approved
PO202607030061,SUP015,Digital Gate,P0300,2026-07-03,2026-07-19,32,21211.42,Approved
PO202607030062,SUP009,Arabian Electronics,P0006,2026-07-03,2026-07-18,76,7132.22,Open
PO202607030062,SUP001,Tech Distribution Egypt,P0292,2026-07-03,2026-07-13,27,9746.17,Received
PO202607030062,SUP015,Digital Gate,P0264,2026-07-03,2026-07-05,118,1008.89,Received
PO202607030063,SUP015,Digital Gate,P0253,2026-07-03,2026-07-09,105,39470.64,Partial
PO202607030063,SUP001,Tech Distribution Egypt,P0183,2026-07-03,2026-07-08,66,11670.54,Received
PO202607030063,SUP010,Prime IT Supply,P0040,2026-07-03,2026-07-16,43,6493.78,Received
PO202607030064,SUP014,MegaHome Supply,P0257,2026-07-03,2026-07-16,42,1139.70,Received
PO202607030064,SUP016,Pioneer Retail Supplies,P0051,2026-07-03,2026-07-09,57,1476.76,Approved
PO202607030064,SUP014,MegaHome Supply,P0296,2026-07-03,2026-07-18,66,1519.83,Received
PO202607030065,SUP005,Alex Import & Trade,P0014,2026-07-03,2026-07-10,111,21557.95,Received
PO202607030065,SUP011,Global Accessories Egypt,P0201,2026-07-03,2026-07-10,13,57825.10,Approved
PO202607030065,SUP009,Arabian Electronics,P0213,2026-07-03,2026-07-23,114,2396.85,Approved
PO202607030066,SUP015,Digital Gate,P0259,2026-07-03,2026-07-05,61,407.13,Open
PO202607030066,SUP015,Digital Gate,P0256,2026-07-03,2026-07-12,37,3770.96,Open
PO202607030066,SUP013,North Coast Distribution,P0101,2026-07-03,2026-07-23,63,14768.98,Approved
PO202607030067,SUP005,Alex Import & Trade,P0158,2026-07-03,2026-07-14,61,4762.44,Received
PO202607030067,SUP003,Nile Retail Supply,P0020,2026-07-03,2026-07-17,46,836.93,Open
PO202607030067,SUP011,Global Accessories Egypt,P0009,2026-07-03,2026-07-14,107,52686.75,Received
PO202607030068,SUP009,Arabian Electronics,P0063,2026-07-03,2026-07-12,50,22603.92,Approved
PO202607030068,SUP004,Cairo Digital Trading,P0299,2026-07-03,2026-07-15,19,36491.32,Open
PO202607030068,SUP008,Future Appliances,P0090,2026-07-03,2026-07-17,58,808.12,Received
PO202607030069,SUP012,Canal Trading Co.,P0116,2026-07-03,2026-07-11,74,3488.78,Approved
PO202607030069,SUP001,Tech Distribution Egypt,P0056,2026-07-03,2026-07-10,26,1461.30,Received
PO202607030069,SUP013,North Coast Distribution,P0098,2026-07-03,2026-07-05,25,20921.37,Received
PO202607030070,SUP008,Future Appliances,P0159,2026-07-03,2026-07-18,84,46170.50,Received
PO202607030070,SUP007,HomeTech Distributors,P0142,2026-07-03,2026-07-17,15,10543.53,Received
PO202607030070,SUP001,Tech Distribution Egypt,P0146,2026-07-03,2026-07-10,37,10082.27,Received
PO202607030071,SUP014,MegaHome Supply,P0248,2026-07-03,2026-07-23,103,2278.62,Received
PO202607030071,SUP002,Delta Electronics Supply,P0171,2026-07-03,2026-07-18,68,4555.68,Open
PO202607030071,SUP003,Nile Retail Supply,P0140,2026-07-03,2026-07-17,46,3529.83,Received
PO202607030072,SUP006,Smart Devices MENA,P0109,2026-07-03,2026-07-12,80,60989.26,Approved
PO202607030072,SUP007,HomeTech Distributors,P0118,2026-07-03,2026-07-23,60,5084.73,Received
PO202607030072,SUP014,MegaHome Supply,P0039,2026-07-03,2026-07-17,90,55867.81,Approved
PO202607030073,SUP011,Global Accessories Egypt,P0261,2026-07-03,2026-07-20,41,3273.83,Open
PO202607030073,SUP008,Future Appliances,P0061,2026-07-03,2026-07-15,115,48885.32,Approved
PO202607030073,SUP006,Smart Devices MENA,P0106,2026-07-03,2026-07-12,25,14252.11,Received
PO202607030074,SUP016,Pioneer Retail Supplies,P0136,2026-07-03,2026-07-05,48,5513.31,Received
PO202607030074,SUP013,North Coast Distribution,P0084,2026-07-03,2026-07-13,119,26812.32,Partial
PO202607030074,SUP003,Nile Retail Supply,P0266,2026-07-03,2026-07-20,99,20559.78,Received
PO202607030075,SUP001,Tech Distribution Egypt,P0074,2026-07-03,2026-07-05,41,14676.43,Open
PO202607030075,SUP008,Future Appliances,P0228,2026-07-03,2026-07-06,34,16232.61,Received
PO202607030075,SUP001,Tech Distribution Egypt,P0274,2026-07-03,2026-07-21,72,19291.82,Open
PO202607030076,SUP012,Canal Trading Co.,P0147,2026-07-03,2026-07-14,9,7452.54,Received
PO202607030076,SUP014,MegaHome Supply,P0090,2026-07-03,2026-07-05,33,753.27,Received
PO202607030076,SUP016,Pioneer Retail Supplies,P0247,2026-07-03,2026-07-05,98,8908.67,Received
PO202607030077,SUP017,ElectroHub Egypt,P0221,2026-07-03,2026-07-10,74,41391.41,Open
PO202607030077,SUP008,Future Appliances,P0252,2026-07-03,2026-07-19,77,15096.89,Received
PO202607030077,SUP003,Nile Retail Supply,P0186,2026-07-03,2026-07-14,40,9425.18,Received
PO202607030078,SUP016,Pioneer Retail Supplies,P0263,2026-07-03,2026-07-09,25,5069.76,Approved
PO202607030078,SUP008,Future Appliances,P0213,2026-07-03,2026-07-20,86,2236.81,Approved
PO202607030078,SUP012,Canal Trading Co.,P0060,2026-07-03,2026-07-07,90,13537.84,Received
PO202607030079,SUP012,Canal Trading Co.,P0285,2026-07-03,2026-07-23,45,1978.57,Approved
PO202607030079,SUP001,Tech Distribution Egypt,P0104,2026-07-03,2026-07-20,35,1742.26,Received
PO202607030079,SUP004,Cairo Digital Trading,P0253,2026-07-03,2026-07-14,11,42325.28,Partial
PO202607030080,SUP001,Tech Distribution Egypt,P0012,2026-07-03,2026-07-10,71,21728.82,Approved
PO202607030080,SUP015,Digital Gate,P0096,2026-07-03,2026-07-18,44,1507.56,Received
PO202607030080,SUP018,United Consumer Tech,P0290,2026-07-03,2026-07-14,20,3551.23,Approved
PO202607030081,SUP018,United Consumer Tech,P0195,2026-07-03,2026-07-06,67,5806.89,Approved
PO202607030081,SUP014,MegaHome Supply,P0110,2026-07-03,2026-07-08,20,31617.35,Approved
PO202607030081,SUP007,HomeTech Distributors,P0118,2026-07-03,2026-07-06,115,5580.08,Received
PO202607030082,SUP001,Tech Distribution Egypt,P0274,2026-07-03,2026-07-21,104,17636.46,Open
PO202607030082,SUP005,Alex Import & Trade,P0164,2026-07-03,2026-07-11,63,3478.60,Open
PO202607030082,SUP013,North Coast Distribution,P0077,2026-07-03,2026-07-14,89,56292.33,Received
PO202607030083,SUP014,MegaHome Supply,P0103,2026-07-03,2026-07-19,50,2731.24,Approved
PO202607030083,SUP017,ElectroHub Egypt,P0014,2026-07-03,2026-07-11,35,23134.55,Received
PO202607030083,SUP016,Pioneer Retail Supplies,P0101,2026-07-03,2026-07-19,46,15807.91,Approved
PO202607030084,SUP008,Future Appliances,P0033,2026-07-03,2026-07-08,57,28044.91,Received
PO202607030084,SUP004,Cairo Digital Trading,P0092,2026-07-03,2026-07-13,75,1448.89,Received
PO202607030084,SUP002,Delta Electronics Supply,P0105,2026-07-03,2026-07-22,108,44645.89,Partial
PO202607030085,SUP006,Smart Devices MENA,P0035,2026-07-03,2026-07-16,57,11745.09,Received
PO202607030085,SUP007,HomeTech Distributors,P0114,2026-07-03,2026-07-23,99,5239.24,Open
PO202607030085,SUP016,Pioneer Retail Supplies,P0237,2026-07-03,2026-07-05,27,6751.99,Approved
PO202607030086,SUP009,Arabian Electronics,P0143,2026-07-03,2026-07-13,47,21484.63,Partial
PO202607030086,SUP010,Prime IT Supply,P0268,2026-07-03,2026-07-19,5,7003.31,Approved
PO202607030086,SUP012,Canal Trading Co.,P0246,2026-07-03,2026-07-08,18,8179.21,Open
PO202607030087,SUP005,Alex Import & Trade,P0126,2026-07-03,2026-07-07,30,23425.38,Received
PO202607030087,SUP007,HomeTech Distributors,P0166,2026-07-03,2026-07-13,113,2048.51,Received
PO202607030087,SUP002,Delta Electronics Supply,P0111,2026-07-03,2026-07-17,101,25223.69,Approved
PO202607030088,SUP016,Pioneer Retail Supplies,P0208,2026-07-03,2026-07-20,69,4052.85,Approved
PO202607030088,SUP009,Arabian Electronics,P0256,2026-07-03,2026-07-10,88,3253.33,Approved
PO202607030088,SUP018,United Consumer Tech,P0295,2026-07-03,2026-07-12,118,14907.50,Received
PO202607030089,SUP018,United Consumer Tech,P0165,2026-07-03,2026-07-06,67,5754.62,Open
PO202607030089,SUP001,Tech Distribution Egypt,P0310,2026-07-03,2026-07-22,9,8967.59,Received
PO202607030089,SUP001,Tech Distribution Egypt,P0026,2026-07-03,2026-07-21,109,12723.42,Open
PO202607030090,SUP005,Alex Import & Trade,P0227,2026-07-03,2026-07-20,72,14855.73,Open
PO202607030090,SUP002,Delta Electronics Supply,P0155,2026-07-03,2026-07-09,115,22796.08,Approved
PO202607030090,SUP016,Pioneer Retail Supplies,P0162,2026-07-03,2026-07-05,17,12450.45,Received
PO202607030091,SUP010,Prime IT Supply,P0050,2026-07-03,2026-07-18,101,11798.73,Received
PO202607030091,SUP002,Delta Electronics Supply,P0221,2026-07-03,2026-07-05,7,46916.11,Approved
PO202607030091,SUP005,Alex Import & Trade,P0260,2026-07-03,2026-07-07,106,2775.20,Received
