PurchaseOrderID,SupplierID,SupplierName,ProductID,OrderDate,ExpectedDeliveryDate,Quantity,UnitCost,POStatus
PO202607300014,SUP001,Tech Distribution Egypt,P0291,2026-07-30,2026-08-09,18,4537.48,Approved
PO202607300014,SUP013,North Coast Distribution,P0232,2026-07-30,2026-08-17,60,4834.43,Received
PO202607300015,SUP003,Nile Retail Supply,P0082,2026-07-30,2026-08-14,77,27691.61,Received
PO202607300015,SUP011,Global Accessories Egypt,P0307,2026-07-30,2026-08-12,32,3364.51,Open
PO202607300015,SUP011,Global Accessories Egypt,P0141,2026-07-30,2026-08-16,59,3601.03,Partial
PO202607300016,SUP012,Canal Trading Co.,P0135,2026-07-30,2026-08-12,83,9537.68,Received
PO202607300016,SUP008,Future Appliances,P0001,2026-07-30,2026-08-10,114,54934.09,Received
PO202607300016,SUP001,Tech Distribution Egypt,P0068,2026-07-30,2026-08-09,69,2917.81,Received
PO202607300017,SUP007,HomeTech Distributors,P0048,2026-07-30,2026-08-19,53,3721.73,Approved
PO202607300017,SUP006,Smart Devices MENA,P0031,2026-07-30,2026-08-08,46,16287.78,Received
PO202607300017,SUP017,ElectroHub Egypt,P0002,2026-07-30,2026-08-18,54,11680.50,Received
PO202607300018,SUP007,HomeTech Distributors,P0251,2026-07-30,2026-08-09,66,31877.77,Received
PO202607300018,SUP010,Prime IT Supply,P0165,2026-07-30,2026-08-11,16,5810.65,Open
PO202607300018,SUP013,North Coast Distribution,P0287,2026-07-30,2026-08-09,115,6371.22,Open
PO202607300019,SUP004,Cairo Digital Trading,P0296,2026-07-30,2026-08-05,86,1717.73,Approved
PO202607300019,SUP013,North Coast Distribution,P0205,2026-07-30,2026-08-02,97,45973.78,Approved
PO202607300019,SUP006,Smart Devices MENA,P0080,2026-07-30,2026-08-04,77,1417.60,Open
PO202607300020,SUP016,Pioneer Retail Supplies,P0266,2026-07-30,2026-08-06,33,21632.28,Received
PO202607300020,SUP010,Prime IT Supply,P0289,2026-07-30,2026-08-13,39,25871.61,Received
PO202607300020,SUP007,HomeTech Distributors,P0182,2026-07-30,2026-08-15,17,11832.79,Approved
PO202607300021,SUP008,Future Appliances,P0242,2026-07-30,2026-08-15,44,10039.65,Received
PO202607300021,SUP016,Pioneer Retail Supplies,P0031,2026-07-30,2026-08-15,76,16401.90,Open
PO202607300021,SUP006,Smart Devices MENA,P0035,2026-07-30,2026-08-09,46,11622.76,Received
PO202607300022,SUP010,Prime IT Supply,P0007,2026-07-30,2026-08-09,39,1437.46,Received
PO202607300022,SUP012,Canal Trading Co.,P0200,2026-07-30,2026-08-10,92,710.11,Approved
PO202607300022,SUP007,HomeTech Distributors,P0026,2026-07-30,2026-08-10,73,14948.95,Approved
PO202607300023,SUP011,Global Accessories Egypt,P0198,2026-07-30,2026-08-19,98,31711.77,Received
PO202607300023,SUP011,Global Accessories Egypt,P0213,2026-07-30,2026-08-17,110,2521.82,Approved
PO202607300023,SUP018,United Consumer Tech,P0009,2026-07-30,2026-08-15,83,55597.65,Received
PO202607300024,SUP018,United Consumer Tech,P0304,2026-07-30,2026-08-03,94,5556.31,Received
PO202607300024,SUP014,MegaHome Supply,P0105,2026-07-30,2026-08-02,24,44114.74,Approved
PO202607300024,SUP003,Nile Retail Supply,P0071,2026-07-30,2026-08-17,109,3639.46,Received
PO202607300025,SUP007,HomeTech Distributors,P0075,2026-07-30,2026-08-16,61,7028.64,Approved
PO202607300025,SUP010,Prime IT Supply,P0019,2026-07-30,2026-08-11,35,3163.90,Approved
PO202607300025,SUP008,Future Appliances,P0309,2026-07-30,2026-08-15,61,4449.76,Partial
PO202607300026,SUP008,Future Appliances,P0318,2026-07-30,2026-08-11,44,35837.10,Received
PO202607300026,SUP014,MegaHome Supply,P0132,2026-07-30,2026-08-18,85,11906.12,Open
PO202607300026,SUP004,Cairo Digital Trading,P0094,2026-07-30,2026-08-18,10,4983.73,Partial
PO202607300027,SUP009,Arabian Electronics,P0208,2026-07-30,2026-08-09,13,4566.56,Open
PO202607300027,SUP016,Pioneer Retail Supplies,P0074,2026-07-30,2026-08-17,77,17167.13,Approved
PO202607300027,SUP012,Canal Trading Co.,P0004,2026-07-30,2026-08-04,118,11475.69,Received
PO202607300028,SUP008,Future Appliances,P0112,2026-07-30,2026-08-06,8,5897.87,Received
PO202607300028,SUP009,Arabian Electronics,P0254,2026-07-30,2026-08-05,7,34298.76,Received
PO202607300028,SUP002,Delta Electronics Supply,P0223,2026-07-30,2026-08-17,70,6476.22,Open
PO202607300029,SUP011,Global Accessories Egypt,P0024,2026-07-30,2026-08-04,66,2251.66,Received
PO202607300029,SUP012,Canal Trading Co.,P0247,2026-07-30,2026-08-10,89,8061.58,Open
PO202607300029,SUP002,Delta Electronics Supply,P0213,2026-07-30,2026-08-15,96,2318.93,Received
PO202607300030,SUP010,Prime IT Supply,P0144,2026-07-30,2026-08-13,90,1893.25,Partial
PO202607300030,SUP003,Nile Retail Supply,P0070,2026-07-30,2026-08-02,44,8633.73,Received
PO202607300030,SUP008,Future Appliances,P0131,2026-07-30,2026-08-11,7,16188.03,Received
PO202607300031,SUP009,Arabian Electronics,P0078,2026-07-30,2026-08-01,93,23975.46,Received
PO202607300031,SUP005,Alex Import & Trade,P0239,2026-07-30,2026-08-02,97,18474.07,Approved
PO202607300031,SUP016,Pioneer Retail Supplies,P0289,2026-07-30,2026-08-07,14,24169.35,Received
PO202607300032,SUP011,Global Accessories Egypt,P0124,2026-07-30,2026-08-15,28,743.85,Received
PO202607300032,SUP013,North Coast Distribution,P0200,2026-07-30,2026-08-19,17,735.22,Open
PO202607300032,SUP008,Future Appliances,P0183,2026-07-30,2026-08-17,77,11222.75,Received
PO202607300033,SUP012,Canal Trading Co.,P0156,2026-07-30,2026-08-17,59,33445.20,Approved
PO202607300033,SUP003,Nile Retail Supply,P0071,2026-07-30,2026-08-09,22,4206.59,Partial
PO202607300033,SUP004,Cairo Digital Trading,P0215,2026-07-30,2026-08-15,77,14931.77,Partial
PO202607300034,SUP008,Future Appliances,P0139,2026-07-30,2026-08-04,100,414.17,Approved
PO202607300034,SUP004,Cairo Digital Trading,P0042,2026-07-30,2026-08-11,87,4329.13,Received
PO202607300034,SUP009,Arabian Electronics,P0268,2026-07-30,2026-08-17,17,6635.76,Received
PO202607300035,SUP018,United Consumer Tech,P0254,2026-07-30,2026-08-08,103,35806.96,Received
PO202607300035,SUP012,Canal Trading Co.,P0096,2026-07-30,2026-08-11,77,1627.28,Partial
PO202607300035,SUP014,MegaHome Supply,P0003,2026-07-30,2026-08-06,89,1936.00,Approved
PO202607300036,SUP007,HomeTech Distributors,P0091,2026-07-30,2026-08-09,106,2856.23,Open
PO202607300036,SUP003,Nile Retail Supply,P0304,2026-07-30,2026-08-08,79,5602.03,Open
PO202607300036,SUP009,Arabian Electronics,P0018,2026-07-30,2026-08-03,64,4761.51,Received
PO202607300037,SUP009,Arabian Electronics,P0048,2026-07-30,2026-08-03,52,3367.24,Received
PO202607300037,SUP016,Pioneer Retail Supplies,P0124,2026-07-30,2026-08-10,25,722.24,Received
PO202607300037,SUP007,HomeTech Distributors,P0024,2026-07-30,2026-08-13,92,2379.89,Open
PO202607300038,SUP004,Cairo Digital Trading,P0070,2026-07-30,2026-08-11,68,9074.62,Partial
PO202607300038,SUP013,North Coast Distribution,P0167,2026-07-30,2026-08-11,68,11701.57,Received
PO202607300038,SUP010,Prime IT Supply,P0243,2026-07-30,2026-08-17,106,7581.50,Open
PO202607300039,SUP005,Alex Import & Trade,P0135,2026-07-30,2026-08-18,89,8775.27,Partial
PO202607300039,SUP014,MegaHome Supply,P0194,2026-07-30,2026-08-03,117,22543.57,Open
PO202607300039,SUP018,United Consumer Tech,P0001,2026-07-30,2026-08-01,44,53277.45,Received
PO202607300040,SUP018,United Consumer Tech,P0301,2026-07-30,2026-08-11,31,58954.51,Approved
PO202607300040,SUP016,Pioneer Retail Supplies,P0217,2026-07-30,2026-08-05,23,32236.79,Approved
PO202607300040,SUP011,Global Accessories Egypt,P0136,2026-07-30,2026-08-19,29,5868.80,Received
PO202607300041,SUP003,Nile Retail Supply,P0273,2026-07-30,2026-08-03,118,16999.95,Received
PO202607300041,SUP006,Smart Devices MENA,P0184,2026-07-30,2026-08-17,98,5408.56,Received
PO202607300041,SUP011,Global Accessories Egypt,P0037,2026-07-30,2026-08-17,85,36936.77,Approved
PO202607300042,SUP016,Pioneer Retail Supplies,P0176,2026-07-30,2026-08-10,16,1070.21,Approved
PO202607300042,SUP014,MegaHome Supply,P0287,2026-07-30,2026-08-15,52,6400.96,Approved
PO202607300042,SUP009,Arabian Electronics,P0303,2026-07-30,2026-08-08,23,11800.28,Open
PO202607300043,SUP016,Pioneer Retail Supplies,P0294,2026-07-30,2026-08-10,83,16883.87,Approved
PO202607300043,SUP017,ElectroHub Egypt,P0260,2026-07-30,2026-08-14,48,3125.38,Received
PO202607300043,SUP011,Global Accessories Egypt,P0168,2026-07-30,2026-08-08,104,2714.18,Approved
PO202607300044,SUP002,Delta Electronics Supply,P0031,2026-07-30,2026-08-08,61,18311.76,Received
PO202607300044,SUP018,United Consumer Tech,P0133,2026-07-30,2026-08-01,52,37459.43,Partial
PO202607300044,SUP003,Nile Retail Supply,P0187,2026-07-30,2026-08-19,8,560.22,Approved
PO202607300045,SUP015,Digital Gate,P0215,2026-07-30,2026-08-05,13,14165.06,Approved
PO202607300045,SUP005,Alex Import & Trade,P0030,2026-07-30,2026-08-09,56,17339.79,Open
PO202607300045,SUP015,Digital Gate,P0029,2026-07-30,2026-08-06,33,9081.54,Received
PO202607300046,SUP003,Nile Retail Supply,P0241,2026-07-30,2026-08-06,119,56064.04,Approved
PO202607300046,SUP006,Smart Devices MENA,P0228,2026-07-30,2026-08-13,54,17288.30,Open
PO202607300046,SUP002,Delta Electronics Supply,P0053,2026-07-30,2026-08-06,53,22895.26,Received
PO202607300047,SUP006,Smart Devices MENA,P0139,2026-07-30,2026-08-12,75,384.90,Open
PO202607300047,SUP003,Nile Retail Supply,P0292,2026-07-30,2026-08-12,10,9453.89,Approved
PO202607300047,SUP016,Pioneer Retail Supplies,P0284,2026-07-30,2026-08-04,18,2985.57,Approved
PO202607300048,SUP007,HomeTech Distributors,P0149,2026-07-30,2026-08-04,74,60009.31,Open
PO202607300048,SUP003,Nile Retail Supply,P0001,2026-07-30,2026-08-03,72,53236.89,Received
PO202607300048,SUP003,Nile Retail Supply,P0268,2026-07-30,2026-08-08,52,6662.18,Received
PO202607300049,SUP017,ElectroHub Egypt,P0293,2026-07-30,2026-08-13,90,20325.36,Approved
PO202607300049,SUP003,Nile Retail Supply,P0157,2026-07-30,2026-08-01,9,13573.77,Received
PO202607300049,SUP010,Prime IT Supply,P0047,2026-07-30,2026-08-02,103,8440.40,Received
PO202607300050,SUP008,Future Appliances,P0085,2026-07-30,2026-08-05,72,61102.90,Approved
PO202607300050,SUP014,MegaHome Supply,P0058,2026-07-30,2026-08-12,27,10532.76,Approved
PO202607300050,SUP004,Cairo Digital Trading,P0230,2026-07-30,2026-08-09,13,9095.62,Received
PO202607300051,SUP016,Pioneer Retail Supplies,P0289,2026-07-30,2026-08-10,54,24014.02,Open
PO202607300051,SUP009,Arabian Electronics,P0297,2026-07-30,2026-08-07,68,55062.82,Received
PO202607300051,SUP002,Delta Electronics Supply,P0261,2026-07-30,2026-08-01,53,3280.20,Approved
PO202607300052,SUP009,Arabian Electronics,P0179,2026-07-30,2026-08-02,87,32196.50,Open
PO202607300052,SUP002,Delta Electronics Supply,P0230,2026-07-30,2026-08-18,82,9430.51,Received
PO202607300052,SUP010,Prime IT Supply,P0251,2026-07-30,2026-08-06,58,31196.70,Approved
PO202607300053,SUP010,Prime IT Supply,P0081,2026-07-30,2026-08-11,43,33318.68,Received
PO202607300053,SUP012,Canal Trading Co.,P0312,2026-07-30,2026-08-08,71,642.47,Received
PO202607300053,SUP017,ElectroHub Egypt,P0188,2026-07-30,2026-08-14,56,4134.69,Open
PO202607300054,SUP011,Global Accessories Egypt,P0177,2026-07-30,2026-08-08,41,65609.07,Received
PO202607300054,SUP010,Prime IT Supply,P0041,2026-07-30,2026-08-10,81,2239.87,Received
PO202607300054,SUP015,Digital Gate,P0142,2026-07-30,2026-08-04,76,10500.03,Received
PO202607300055,SUP006,Smart Devices MENA,P0041,2026-07-30,2026-08-14,14,2031.01,Received
PO202607300055,SUP016,Pioneer Retail Supplies,P0039,2026-07-30,2026-08-18,18,66653.59,Received
PO202607300055,SUP001,Tech Distribution Egypt,P0129,2026-07-30,2026-08-16,86,15720.91,Received
PO202607300056,SUP016,Pioneer Retail Supplies,P0163,2026-07-30,2026-08-09,8,807.91,Received
PO202607300056,SUP015,Digital Gate,P0171,2026-07-30,2026-08-07,119,5163.27,Open
PO202607300056,SUP011,Global Accessories Egypt,P0038,2026-07-30,2026-08-18,34,8479.08,Open
PO202607300057,SUP001,Tech Distribution Egypt,P0293,2026-07-30,2026-08-11,22,21833.84,Received
PO202607300057,SUP007,HomeTech Distributors,P0234,2026-07-30,2026-08-12,47,7355.73,Approved
PO202607300057,SUP010,Prime IT Supply,P0082,2026-07-30,2026-08-13,15,30258.40,Received
PO202607300058,SUP003,Nile Retail Supply,P0275,2026-07-30,2026-08-11,85,46291.09,Open
PO202607300058,SUP011,Global Accessories Egypt,P0283,2026-07-30,2026-08-07,24,386.21,Received
PO202607300058,SUP008,Future Appliances,P0183,2026-07-30,2026-08-11,26,11771.64,Approved
PO202607300059,SUP010,Prime IT Supply,P0107,2026-07-30,2026-08-01,104,41030.40,Approved
PO202607300059,SUP017,ElectroHub Egypt,P0122,2026-07-30,2026-08-01,67,8157.27,Received
PO202607300059,SUP014,MegaHome Supply,P0131,2026-07-30,2026-08-12,9,15244.44,Open
PO202607300060,SUP002,Delta Electronics Supply,P0175,2026-07-30,2026-08-02,21,9194.35,Approved
PO202607300060,SUP013,North Coast Distribution,P0011,2026-07-30,2026-08-11,98,22557.44,Partial
PO202607300060,SUP018,United Consumer Tech,P0201,2026-07-30,2026-08-06,33,51051.94,Approved
PO202607300061,SUP005,Alex Import & Trade,P0061,2026-07-30,2026-08-04,6,49528.47,Partial
PO202607300061,SUP008,Future Appliances,P0248,2026-07-30,2026-08-17,7,2232.45,Open
PO202607300061,SUP018,United Consumer Tech,P0082,2026-07-30,2026-08-06,28,31240.65,Open
PO202607300062,SUP002,Delta Electronics Supply,P0105,2026-07-30,2026-08-01,104,38355.88,Open
PO202607300062,SUP002,Delta Electronics Supply,P0072,2026-07-30,2026-08-13,48,3927.63,Approved
PO202607300062,SUP012,Canal Trading Co.,P0114,2026-07-30,2026-08-13,80,5722.67,Received
PO202607300063,SUP017,ElectroHub Egypt,P0315,2026-07-30,2026-08-09,117,1763.08,Open
PO202607300063,SUP016,Pioneer Retail Supplies,P0157,2026-07-30,2026-08-02,71,13388.58,Approved
PO202607300063,SUP009,Arabian Electronics,P0045,2026-07-30,2026-08-11,51,2963.87,Partial
PO202607300064,SUP013,North Coast Distribution,P0013,2026-07-30,2026-08-01,67,54662.87,Received
PO202607300064,SUP009,Arabian Electronics,P0172,2026-07-30,2026-08-10,20,13402.49,Approved
PO202607300064,SUP001,Tech Distribution Egypt,P0307,2026-07-30,2026-08-19,70,3507.23,Received
PO202607300065,SUP015,Digital Gate,P0154,2026-07-30,2026-08-15,26,16432.90,Received
PO202607300065,SUP013,North Coast Distribution,P0223,2026-07-30,2026-08-19,13,6102.21,Received
PO202607300065,SUP003,Nile Retail Supply,P0214,2026-07-30,2026-08-19,115,14141.03,Open
PO202607300066,SUP003,Nile Retail Supply,P0099,2026-07-30,2026-08-06,70,7269.31,Received
PO202607300066,SUP015,Digital Gate,P0299,2026-07-30,2026-08-03,62,43666.08,Received
PO202607300066,SUP002,Delta Electronics Supply,P0056,2026-07-30,2026-08-06,28,1447.01,Partial
PO202607300067,SUP005,Alex Import & Trade,P0128,2026-07-30,2026-08-15,105,1996.82,Received
PO202607300067,SUP015,Digital Gate,P0319,2026-07-30,2026-08-04,29,11064.73,Received
PO202607300067,SUP009,Arabian Electronics,P0261,2026-07-30,2026-08-03,11,3349.19,Approved
PO202607300068,SUP015,Digital Gate,P0119,2026-07-30,2026-08-14,41,2406.06,Approved
PO202607300068,SUP018,United Consumer Tech,P0227,2026-07-30,2026-08-17,43,17461.66,Approved
PO202607300068,SUP014,MegaHome Supply,P0161,2026-07-30,2026-08-05,55,2669.12,Received
PO202607300069,SUP018,United Consumer Tech,P0190,2026-07-30,2026-08-10,117,17465.71,Open
PO202607300069,SUP010,Prime IT Supply,P0016,2026-07-30,2026-08-18,106,6480.19,Received
PO202607300069,SUP005,Alex Import & Trade,P0215,2026-07-30,2026-08-12,14,15583.14,Approved
PO202607300070,SUP010,Prime IT Supply,P0176,2026-07-30,2026-08-06,22,1008.78,Approved
PO202607300070,SUP007,HomeTech Distributors,P0303,2026-07-30,2026-08-05,79,10844.04,Approved
PO202607300070,SUP013,North Coast Distribution,P0315,2026-07-30,2026-08-01,48,1653.12,Received
PO202607300071,SUP007,HomeTech Distributors,P0003,2026-07-30,2026-08-17,107,2181.29,Received
PO202607300071,SUP003,Nile Retail Supply,P0302,2026-07-30,2026-08-11,109,33932.83,Partial
PO202607300071,SUP007,HomeTech Distributors,P0217,2026-07-30,2026-08-17,96,31875.89,Received
PO202607300072,SUP003,Nile Retail Supply,P0032,2026-07-30,2026-08-15,37,703.82,Approved
PO202607300072,SUP005,Alex Import & Trade,P0015,2026-07-30,2026-08-13,69,39595.20,Received
PO202607300072,SUP008,Future Appliances,P0007,2026-07-30,2026-08-11,94,1461.93,Partial
PO202607300073,SUP012,Canal Trading Co.,P0273,2026-07-30,2026-08-04,107,15878.91,Open
PO202607300073,SUP018,United Consumer Tech,P0198,2026-07-30,2026-08-10,109,29259.28,Received
PO202607300073,SUP003,Nile Retail Supply,P0285,2026-07-30,2026-08-03,10,1747.39,Received
PO202607300074,SUP004,Cairo Digital Trading,P0176,2026-07-30,2026-08-04,25,1199.43,Partial
PO202607300074,SUP017,ElectroHub Egypt,P0055,2026-07-30,2026-08-09,59,11026.83,Received
PO202607300074,SUP015,Digital Gate,P0125,2026-07-30,2026-08-07,36,33105.21,Approved
PO202607300075,SUP003,Nile Retail Supply,P0275,2026-07-30,2026-08-04,67,48208.77,Received
PO202607300075,SUP005,Alex Import & Trade,P0066,2026-07-30,2026-08-19,48,6822.69,Received
PO202607300075,SUP015,Digital Gate,P0035,2026-07-30,2026-08-12,90,11525.29,Received
PO202607300076,SUP007,HomeTech Distributors,P0014,2026-07-30,2026-08-15,22,21209.29,Received
PO202607300076,SUP005,Alex Import & Trade,P0285,2026-07-30,2026-08-19,21,1750.53,Partial
PO202607300076,SUP016,Pioneer Retail Supplies,P0080,2026-07-30,2026-08-01,33,1337.25,Open
PO202607300077,SUP004,Cairo Digital Trading,P0207,2026-07-30,2026-08-16,100,38726.15,Partial
PO202607300077,SUP017,ElectroHub Egypt,P0137,2026-07-30,2026-08-18,25,4881.55,Received
PO202607300077,SUP005,Alex Import & Trade,P0096,2026-07-30,2026-08-14,77,1843.99,Open
PO202607300078,SUP013,North Coast Distribution,P0106,2026-07-30,2026-08-14,48,12466.51,Approved
PO202607300078,SUP016,Pioneer Retail Supplies,P0096,2026-07-30,2026-08-16,119,1763.63,Received
PO202607300078,SUP013,North Coast Distribution,P0004,2026-07-30,2026-08-01,40,10770.74,Partial
PO202607300079,SUP011,Global Accessories Egypt,P0075,2026-07-30,2026-08-09,62,6611.61,Approved
PO202607300079,SUP004,Cairo Digital Trading,P0112,2026-07-30,2026-08-19,43,6343.33,Received
PO202607300079,SUP013,North Coast Distribution,P0119,2026-07-30,2026-08-17,69,2238.32,Received
PO202607300080,SUP001,Tech Distribution Egypt,P0208,2026-07-30,2026-08-18,14,4707.47,Approved
PO202607300080,SUP013,North Coast Distribution,P0296,2026-07-30,2026-08-01,73,1728.89,Open
PO202607300080,SUP005,Alex Import & Trade,P0069,2026-07-30,2026-08-02,42,4804.38,Approved
PO202607300081,SUP002,Delta Electronics Supply,P0261,2026-07-30,2026-08-14,79,3645.51,Approved
PO202607300081,SUP011,Global Accessories Egypt,P0197,2026-07-30,2026-08-13,101,11423.26,Received
PO202607300081,SUP015,Digital Gate,P0059,2026-07-30,2026-08-08,104,29109.05,Approved
PO202607300082,SUP013,North Coast Distribution,P0139,2026-07-30,2026-08-14,15,402.28,Open
PO202607300082,SUP006,Smart Devices MENA,P0216,2026-07-30,2026-08-10,52,1953.61,Open
PO202607300082,SUP016,Pioneer Retail Supplies,P0189,2026-07-30,2026-08-04,57,762.67,Received
PO202607300083,SUP003,Nile Retail Supply,P0284,2026-07-30,2026-08-08,93,2526.94,Received
PO202607300083,SUP012,Canal Trading Co.,P0274,2026-07-30,2026-08-14,52,17703.29,Open
PO202607300083,SUP013,North Coast Distribution,P0236,2026-07-30,2026-08-13,32,1125.14,Open
PO202607300084,SUP013,North Coast Distribution,P0151,2026-07-30,2026-08-04,63,4050.47,Partial
PO202607300084,SUP006,Smart Devices MENA,P0067,2026-07-30,2026-08-15,20,3347.41,Received
PO202607300084,SUP012,Canal Trading Co.,P0180,2026-07-30,2026-08-07,23,7358.75,Open
PO202607300085,SUP002,Delta Electronics Supply,P0315,2026-07-30,2026-08-05,90,1611.74,Approved
PO202607300085,SUP007,HomeTech Distributors,P0141,2026-07-30,2026-08-12,112,3429.86,Received
PO202607300085,SUP002,Delta Electronics Supply,P0277,2026-07-30,2026-08-08,11,48194.90,Open
PO202607300086,SUP014,MegaHome Supply,P0215,2026-07-30,2026-08-08,88,13383.61,Partial
PO202607300086,SUP015,Digital Gate,P0253,2026-07-30,2026-08-08,71,42002.82,Received
PO202607300086,SUP004,Cairo Digital Trading,P0177,2026-07-30,2026-08-09,31,64921.44,Open
PO202607300087,SUP017,ElectroHub Egypt,P0078,2026-07-30,2026-08-16,71,23632.30,Approved
PO202607300087,SUP008,Future Appliances,P0028,2026-07-30,2026-08-14,107,10664.90,Partial
PO202607300087,SUP003,Nile Retail Supply,P0139,2026-07-30,2026-08-02,46,380.83,Open
PO202607300088,SUP011,Global Accessories Egypt,P0270,2026-07-30,2026-08-06,84,25594.17,Approved
PO202607300088,SUP007,HomeTech Distributors,P0171,2026-07-30,2026-08-06,96,4635.57,Approved
PO202607300088,SUP005,Alex Import & Trade,P0220,2026-07-30,2026-08-01,55,11219.73,Partial
PO202607300089,SUP012,Canal Trading Co.,P0069,2026-07-30,2026-08-05,77,5013.50,Approved
PO202607300089,SUP017,ElectroHub Egypt,P9999,2026-07-30,2026-08-08,95,1732.56,Open
PO202607300089,SUP005,Alex Import & Trade,P0267,2026-07-30,2026-08-11,77,2797.10,Received
PO202607300090,SUP005,Alex Import & Trade,P0168,2026-07-30,2026-08-12,47,2888.04,Approved
PO202607300090,SUP006,Smart Devices MENA,P0023,2026-07-30,2026-08-06,71,11420.38,Partial
PO202607300090,SUP002,Delta Electronics Supply,P0099,2026-07-30,2026-08-19,103,6925.61,Approved
PO202607300091,SUP010,Prime IT Supply,P0019,2026-07-30,2026-08-19,21,3480.75,Received
PO202607300091,SUP017,ElectroHub Egypt,P0190,2026-07-30,2026-08-18,113,16919.05,Approved
PO202607300091,SUP006,Smart Devices MENA,P0082,2026-07-30,2026-08-16,35,29552.25,Open
