PurchaseOrderID,SupplierID,SupplierName,ProductID,OrderDate,ExpectedDeliveryDate,Quantity,UnitCost,POStatus
PO202607260017,SUP003,Nile Retail Supply,P0309,2026-07-26,2026-08-07,54,4565.43,Open
PO202607260018,SUP016,Pioneer Retail Supplies,P0211,2026-07-26,2026-07-29,111,3392.92,Received
PO202607260018,SUP014,MegaHome Supply,P0089,2026-07-26,2026-07-28,65,2018.64,Received
PO202607260018,SUP001,Tech Distribution Egypt,P0062,2026-07-26,2026-08-15,47,13347.58,Received
PO202607260019,SUP018,United Consumer Tech,P0245,2026-07-26,2026-08-01,112,11484.94,Approved
PO202607260019,SUP004,Cairo Digital Trading,P0169,2026-07-26,2026-08-11,54,44889.76,Received
PO202607260019,SUP018,United Consumer Tech,P0281,2026-07-26,2026-08-13,36,3237.99,Received
PO202607260020,SUP005,Alex Import & Trade,P0077,2026-07-26,2026-07-30,60,48256.00,Received
PO202607260020,SUP012,Canal Trading Co.,P0153,2026-07-26,2026-08-15,29,28619.17,Approved
PO202607260020,SUP011,Global Accessories Egypt,P0163,2026-07-26,2026-07-28,39,762.73,Approved
PO202607260021,SUP014,MegaHome Supply,P0069,2026-07-26,2026-08-02,5,4679.55,Open
PO202607260021,SUP016,Pioneer Retail Supplies,P0164,2026-07-26,2026-07-30,108,3349.13,Open
PO202607260021,SUP009,Arabian Electronics,P0311,2026-07-26,2026-08-01,100,14695.96,Received
PO202607260022,SUP018,United Consumer Tech,P0030,2026-07-26,2026-08-15,118,18174.39,Approved
PO202607260022,SUP015,Digital Gate,P0265,2026-07-26,2026-08-05,58,56631.84,Open
PO202607260022,SUP013,North Coast Distribution,P0116,2026-07-26,2026-08-13,56,3413.34,Open
PO202607260023,SUP012,Canal Trading Co.,P0045,2026-07-26,2026-07-30,43,2770.94,Received
PO202607260023,SUP011,Global Accessories Egypt,P0235,2026-07-26,2026-08-12,34,2142.78,Approved
PO202607260023,SUP016,Pioneer Retail Supplies,P0126,2026-07-26,2026-08-13,66,25108.69,Received
PO202607260024,SUP015,Digital Gate,P0204,2026-07-26,2026-07-31,56,27728.42,Partial
PO202607260024,SUP013,North Coast Distribution,P0189,2026-07-26,2026-08-02,92,674.78,Partial
PO202607260024,SUP014,MegaHome Supply,P0316,2026-07-26,2026-08-15,60,8428.42,Open
PO202607260025,SUP005,Alex Import & Trade,P0233,2026-07-26,2026-08-12,114,4152.76,Received
PO202607260025,SUP016,Pioneer Retail Supplies,P0206,2026-07-26,2026-08-01,11,24957.01,Received
PO202607260025,SUP017,ElectroHub Egypt,P0207,2026-07-26,2026-08-04,76,39631.71,Open
PO202607260026,SUP003,Nile Retail Supply,P0212,2026-07-26,2026-08-09,38,181.55,Received
PO202607260026,SUP006,Smart Devices MENA,P0194,2026-07-26,2026-08-04,66,22403.79,Open
PO202607260026,SUP005,Alex Import & Trade,P0119,2026-07-26,2026-08-02,108,2424.42,Partial
PO202607260027,SUP001,Tech Distribution Egypt,P0143,2026-07-26,2026-08-13,64,22064.21,Received
PO202607260027,SUP017,ElectroHub Egypt,P0283,2026-07-26,2026-08-07,101,362.62,Partial
PO202607260027,SUP015,Digital Gate,P0305,2026-07-26,2026-08-15,39,3322.50,Approved
PO202607260028,SUP016,Pioneer Retail Supplies,P0222,2026-07-26,2026-07-28,86,29995.47,Received
PO202607260028,SUP004,Cairo Digital Trading,P0053,2026-07-26,2026-08-08,56,24125.01,Received
PO202607260028,SUP005,Alex Import & Trade,P0271,2026-07-26,2026-08-15,93,14051.61,Received
PO202607260029,SUP013,North Coast Distribution,P0148,2026-07-26,2026-08-07,54,12289.57,Received
PO202607260029,SUP009,Arabian Electronics,P0122,2026-07-26,2026-08-01,36,7687.77,Received
PO202607260029,SUP011,Global Accessories Egypt,P0217,2026-07-26,2026-08-12,62,32742.81,Approved
PO202607260030,SUP009,Arabian Electronics,P0226,2026-07-26,2026-08-09,42,38342.04,Received
PO202607260030,SUP004,Cairo Digital Trading,P0249,2026-07-26,2026-08-12,87,46415.08,Approved
PO202607260030,SUP018,United Consumer Tech,P0085,2026-07-26,2026-08-02,102,55127.40,Approved
PO202607260031,SUP004,Cairo Digital Trading,P0027,2026-07-26,2026-08-02,75,6226.76,Approved
PO202607260031,SUP002,Delta Electronics Supply,P0311,2026-07-26,2026-08-12,101,13046.47,Open
PO202607260031,SUP013,North Coast Distribution,P0241,2026-07-26,2026-08-14,107,58028.01,Approved
PO202607260032,SUP017,ElectroHub Egypt,P0181,2026-07-26,2026-08-14,119,28542.59,Open
PO202607260032,SUP006,Smart Devices MENA,P0109,2026-07-26,2026-08-06,93,56091.13,Open
PO202607260032,SUP009,Arabian Electronics,P0307,2026-07-26,2026-08-08,63,3532.26,Received
PO202607260033,SUP002,Delta Electronics Supply,P0284,2026-07-26,2026-08-05,104,2604.04,Open
PO202607260033,SUP001,Tech Distribution Egypt,P0218,2026-07-26,2026-08-02,116,7573.61,Approved
PO202607260033,SUP015,Digital Gate,P0138,2026-07-26,2026-08-07,72,1054.05,Received
PO202607260034,SUP002,Delta Electronics Supply,P0018,2026-07-26,2026-08-09,86,4240.87,Open
PO202607260034,SUP014,MegaHome Supply,P0126,2026-07-26,2026-08-12,67,21899.14,Approved
PO202607260034,SUP011,Global Accessories Egypt,P0235,2026-07-26,2026-08-05,115,2294.02,Approved
PO202607260035,SUP006,Smart Devices MENA,P0295,2026-07-26,2026-08-05,103,15088.98,Open
PO202607260035,SUP011,Global Accessories Egypt,P0152,2026-07-26,2026-08-09,8,841.63,Received
PO202607260035,SUP010,Prime IT Supply,P0314,2026-07-26,2026-08-15,38,9578.94,Received
PO202607260036,SUP006,Smart Devices MENA,P0212,2026-07-26,2026-08-01,63,159.63,Received
PO202607260036,SUP014,MegaHome Supply,P0037,2026-07-26,2026-08-15,54,33447.15,Approved
PO202607260036,SUP014,MegaHome Supply,P0019,2026-07-26,2026-08-06,90,3614.31,Open
PO202607260037,SUP002,Delta Electronics Supply,P0066,2026-07-26,2026-08-06,101,6218.69,Open
PO202607260037,SUP017,ElectroHub Egypt,P0069,2026-07-26,2026-07-28,58,5490.84,Received
PO202607260037,SUP001,Tech Distribution Egypt,P0145,2026-07-26,2026-08-09,5,50258.74,Received
PO202607260038,SUP008,Future Appliances,P0006,2026-07-26,2026-08-15,82,6872.73,Open
PO202607260038,SUP013,North Coast Distribution,P0012,2026-07-26,2026-07-31,46,19524.18,Received
PO202607260038,SUP016,Pioneer Retail Supplies,P0277,2026-07-26,2026-08-07,34,52776.66,Open
PO202607260039,SUP010,Prime IT Supply,P0096,2026-07-26,2026-07-30,47,1654.09,Partial
PO202607260039,SUP010,Prime IT Supply,P0026,2026-07-26,2026-08-10,20,12337.87,Received
PO202607260039,SUP010,Prime IT Supply,P0019,2026-07-26,2026-08-10,5,3218.87,Received
PO202607260040,SUP003,Nile Retail Supply,P0153,2026-07-26,2026-08-08,97,25380.57,Approved
PO202607260040,SUP002,Delta Electronics Supply,P0162,2026-07-26,2026-08-09,89,11099.93,Received
PO202607260040,SUP015,Digital Gate,P0207,2026-07-26,2026-08-14,108,34870.60,Partial
PO202607260041,SUP009,Arabian Electronics,P0032,2026-07-26,2026-07-29,48,719.70,Approved
PO202607260041,SUP016,Pioneer Retail Supplies,P0224,2026-07-26,2026-08-02,11,1027.11,Open
PO202607260041,SUP001,Tech Distribution Egypt,P0136,2026-07-26,2026-08-15,78,5452.37,Approved
PO202607260042,SUP005,Alex Import & Trade,P0132,2026-07-26,2026-08-01,21,11830.40,Received
PO202607260042,SUP013,North Coast Distribution,P0025,2026-07-26,2026-08-08,20,37250.00,Received
PO202607260042,SUP008,Future Appliances,P0053,2026-07-26,2026-08-03,75,24946.41,Received
PO202607260043,SUP006,Smart Devices MENA,P0279,2026-07-26,2026-08-10,109,14220.15,Received
PO202607260043,SUP013,North Coast Distribution,P0203,2026-07-26,2026-07-31,57,30385.69,Approved
PO202607260043,SUP001,Tech Distribution Egypt,P0073,2026-07-26,2026-07-30,48,18090.67,Approved
PO202607260044,SUP002,Delta Electronics Supply,P0302,2026-07-26,2026-08-05,97,41123.14,Approved
PO202607260044,SUP014,MegaHome Supply,P0100,2026-07-26,2026-08-06,42,9987.06,Received
PO202607260044,SUP002,Delta Electronics Supply,P0144,2026-07-26,2026-08-06,90,1730.76,Approved
PO202607260045,SUP005,Alex Import & Trade,P0048,2026-07-26,2026-07-31,60,3169.87,Open
PO202607260045,SUP001,Tech Distribution Egypt,P0245,2026-07-26,2026-08-02,115,10501.65,Received
PO202607260045,SUP009,Arabian Electronics,P0056,2026-07-26,2026-07-28,110,1375.95,Partial
PO202607260046,SUP017,ElectroHub Egypt,P0125,2026-07-26,2026-07-29,115,33887.67,Open
PO202607260046,SUP011,Global Accessories Egypt,P0086,2026-07-26,2026-08-01,27,16247.11,Partial
PO202607260046,SUP006,Smart Devices MENA,P0163,2026-07-26,2026-08-13,79,705.06,Received
PO202607260047,SUP007,HomeTech Distributors,P0035,2026-07-26,2026-07-29,51,10186.55,Open
PO202607260047,SUP006,Smart Devices MENA,P0155,2026-07-26,2026-08-12,57,23496.71,Open
PO202607260047,SUP015,Digital Gate,P0027,2026-07-26,2026-08-01,107,5393.76,Received
PO202607260048,SUP018,United Consumer Tech,P0128,2026-07-26,2026-08-10,6,1964.30,Approved
PO202607260048,SUP017,ElectroHub Egypt,P0239,2026-07-26,2026-08-11,20,20487.19,Approved
PO202607260048,SUP017,ElectroHub Egypt,P0188,2026-07-26,2026-08-15,8,4068.34,Open
PO202607260049,SUP012,Canal Trading Co.,P0203,2026-07-26,2026-07-30,15,26953.10,Approved
PO202607260049,SUP007,HomeTech Distributors,P0178,2026-07-26,2026-08-03,105,34656.19,Received
PO202607260049,SUP017,ElectroHub Egypt,P0111,2026-07-26,2026-08-13,98,23736.41,Received
PO202607260050,SUP017,ElectroHub Egypt,P0138,2026-07-26,2026-07-31,34,1135.00,Received
PO202607260050,SUP001,Tech Distribution Egypt,P0027,2026-07-26,2026-08-06,94,6438.01,Received
PO202607260050,SUP004,Cairo Digital Trading,P0244,2026-07-26,2026-08-11,85,3390.83,Open
PO202607260051,SUP010,Prime IT Supply,P0128,2026-07-26,2026-08-10,9,2071.51,Approved
PO202607260051,SUP008,Future Appliances,P0289,2026-07-26,2026-08-02,88,23357.33,Partial
PO202607260051,SUP017,ElectroHub Egypt,P0040,2026-07-26,2026-08-02,17,6869.87,Received
PO202607260052,SUP010,Prime IT Supply,P0298,2026-07-26,2026-08-06,93,11483.89,Received
PO202607260052,SUP006,Smart Devices MENA,P0291,2026-07-26,2026-08-04,102,4326.52,Partial
PO202607260052,SUP001,Tech Distribution Egypt,P0072,2026-07-26,2026-08-07,25,3661.63,Received
PO202607260053,SUP014,MegaHome Supply,P0216,2026-07-26,2026-08-03,104,1783.75,Open
PO202607260053,SUP001,Tech Distribution Egypt,P0154,2026-07-26,2026-08-15,32,16837.89,Received
PO202607260053,SUP007,HomeTech Distributors,P0061,2026-07-26,2026-08-15,91,45749.84,Open
PO202607260054,SUP008,Future Appliances,P0152,2026-07-26,2026-08-15,65,822.01,Received
PO202607260054,SUP014,MegaHome Supply,P0047,2026-07-26,2026-08-11,27,9133.43,Received
PO202607260054,SUP017,ElectroHub Egypt,P0103,2026-07-26,2026-08-06,82,2586.90,Received
PO202607260055,SUP015,Digital Gate,P0251,2026-07-26,2026-08-09,33,30304.23,Received
PO202607260055,SUP013,North Coast Distribution,P0176,2026-07-26,2026-08-05,62,1058.38,Received
PO202607260055,SUP006,Smart Devices MENA,P0094,2026-07-26,2026-08-10,54,5668.80,Partial
PO202607260056,SUP015,Digital Gate,P0081,2026-07-26,2026-08-15,34,33435.41,Open
PO202607260056,SUP011,Global Accessories Egypt,P0318,2026-07-26,2026-08-05,103,37354.66,Received
PO202607260056,SUP005,Alex Import & Trade,P0219,2026-07-26,2026-08-12,51,8764.51,Open
PO202607260057,SUP014,MegaHome Supply,P0209,2026-07-26,2026-08-01,9,1357.92,Received
PO202607260057,SUP010,Prime IT Supply,P0241,2026-07-26,2026-08-15,87,64390.25,Received
PO202607260057,SUP005,Alex Import & Trade,P0220,2026-07-26,2026-08-01,15,11056.70,Partial
PO202607260058,SUP017,ElectroHub Egypt,P0239,2026-07-26,2026-07-28,57,19402.91,Received
PO202607260058,SUP015,Digital Gate,P0149,2026-07-26,2026-07-29,89,50570.76,Open
PO202607260058,SUP017,ElectroHub Egypt,P0096,2026-07-26,2026-08-13,48,1743.25,Approved
PO202607260059,SUP002,Delta Electronics Supply,P0296,2026-07-26,2026-08-01,103,1488.53,Approved
PO202607260059,SUP012,Canal Trading Co.,P0163,2026-07-26,2026-08-09,79,775.55,Open
PO202607260059,SUP008,Future Appliances,P0081,2026-07-26,2026-08-10,86,34029.67,Received
PO202607260060,SUP011,Global Accessories Egypt,P0188,2026-07-26,2026-07-28,28,4179.12,Received
PO202607260060,SUP004,Cairo Digital Trading,P0276,2026-07-26,2026-08-01,109,30318.63,Open
PO202607260060,SUP011,Global Accessories Egypt,P0102,2026-07-26,2026-08-15,17,35294.35,Approved
PO202607260061,SUP012,Canal Trading Co.,P0224,2026-07-26,2026-07-31,30,1207.07,Received
PO202607260061,SUP010,Prime IT Supply,P0040,2026-07-26,2026-08-11,24,6385.22,Received
PO202607260061,SUP010,Prime IT Supply,P0070,2026-07-26,2026-08-15,61,9139.84,Approved
PO202607260062,SUP011,Global Accessories Egypt,P0247,2026-07-26,2026-08-13,52,8204.88,Received
PO202607260062,SUP009,Arabian Electronics,P0081,2026-07-26,2026-07-30,39,32195.11,Received
PO202607260062,SUP015,Digital Gate,P0054,2026-07-26,2026-08-14,50,14947.25,Received
PO202607260063,SUP001,Tech Distribution Egypt,P0020,2026-07-26,2026-08-08,38,798.67,Open
PO202607260063,SUP006,Smart Devices MENA,P0062,2026-07-26,2026-08-02,80,13011.92,Received
PO202607260063,SUP009,Arabian Electronics,P0086,2026-07-26,2026-08-13,68,15905.37,Approved
PO202607260064,SUP016,Pioneer Retail Supplies,P0238,2026-07-26,2026-08-04,24,11606.47,Received
PO202607260064,SUP007,HomeTech Distributors,P0115,2026-07-26,2026-08-09,5,3519.53,Approved
PO202607260064,SUP013,North Coast Distribution,P0010,2026-07-26,2026-08-01,99,21910.14,Open
PO202607260065,SUP008,Future Appliances,P0196,2026-07-26,2026-08-13,102,1764.08,Received
PO202607260065,SUP008,Future Appliances,P0287,2026-07-26,2026-07-30,31,6797.97,Open
PO202607260065,SUP017,ElectroHub Egypt,P0192,2026-07-26,2026-08-09,117,934.35,Open
PO202607260066,SUP007,HomeTech Distributors,P0213,2026-07-26,2026-08-07,64,2560.98,Received
PO202607260066,SUP004,Cairo Digital Trading,P0312,2026-07-26,2026-07-28,102,680.19,Open
PO202607260066,SUP004,Cairo Digital Trading,P0072,2026-07-26,2026-08-12,108,3654.27,Partial
PO202607260067,SUP016,Pioneer Retail Supplies,P0182,2026-07-26,2026-08-15,105,11185.11,Received
PO202607260067,SUP007,HomeTech Distributors,P0228,2026-07-26,2026-08-01,118,16532.19,Partial
PO202607260067,SUP013,North Coast Distribution,P0015,2026-07-26,2026-08-08,22,38291.78,Received
PO202607260068,SUP002,Delta Electronics Supply,P0218,2026-07-26,2026-07-29,111,7415.89,Approved
PO202607260068,SUP010,Prime IT Supply,P0196,2026-07-26,2026-08-14,78,1754.35,Received
PO202607260068,SUP005,Alex Import & Trade,P0306,2026-07-26,2026-08-10,15,4027.87,Open
PO202607260069,SUP002,Delta Electronics Supply,P0313,2026-07-26,2026-08-12,14,51300.74,Received
PO202607260069,SUP015,Digital Gate,P0039,2026-07-26,2026-08-03,98,65633.77,Partial
PO202607260069,SUP001,Tech Distribution Egypt,P0045,2026-07-26,2026-08-06,112,2632.69,Received
PO202607260070,SUP008,Future Appliances,P0312,2026-07-26,2026-07-30,102,731.35,Received
PO202607260070,SUP007,HomeTech Distributors,P0145,2026-07-26,2026-08-14,79,48026.57,Partial
PO202607260070,SUP001,Tech Distribution Egypt,P0276,2026-07-26,2026-08-12,104,28719.73,Received
PO202607260071,SUP018,United Consumer Tech,P0203,2026-07-26,2026-08-07,86,25485.51,Partial
PO202607260071,SUP008,Future Appliances,P0069,2026-07-26,2026-08-15,32,5242.89,Received
PO202607260071,SUP006,Smart Devices MENA,P0308,2026-07-26,2026-07-28,80,891.66,Received
PO202607260072,SUP003,Nile Retail Supply,P0005,2026-07-26,2026-08-12,62,33833.67,Approved
PO202607260072,SUP006,Smart Devices MENA,P0216,2026-07-26,2026-08-04,23,2032.97,Received
PO202607260072,SUP005,Alex Import & Trade,P0238,2026-07-26,2026-08-01,111,10775.45,Received
PO202607260073,SUP010,Prime IT Supply,P0103,2026-07-26,2026-08-08,11,2970.78,Received
PO202607260073,SUP006,Smart Devices MENA,P0205,2026-07-26,2026-08-11,63,45537.33,Received
PO202607260073,SUP008,Future Appliances,P0043,2026-07-26,2026-08-13,25,1125.74,Received
PO202607260074,SUP013,North Coast Distribution,P0123,2026-07-26,2026-08-01,97,1589.58,Open
PO202607260074,SUP006,Smart Devices MENA,P0304,2026-07-26,2026-08-02,35,5697.49,Received
PO202607260074,SUP014,MegaHome Supply,P0212,2026-07-26,2026-07-28,18,161.79,Open
PO202607260075,SUP001,Tech Distribution Egypt,P0246,2026-07-26,2026-08-05,51,8630.10,Received
PO202607260075,SUP012,Canal Trading Co.,P0221,2026-07-26,2026-08-15,60,45996.82,Open
PO202607260075,SUP013,North Coast Distribution,P0075,2026-07-26,2026-08-03,66,7440.69,Approved
PO202607260076,SUP004,Cairo Digital Trading,P0031,2026-07-26,2026-08-04,105,17723.88,Open
PO202607260076,SUP009,Arabian Electronics,P0185,2026-07-26,2026-07-28,69,3382.78,Received
PO202607260076,SUP004,Cairo Digital Trading,P0245,2026-07-26,2026-07-30,26,11738.28,Received
PO202607260077,SUP008,Future Appliances,P0205,2026-07-26,2026-08-07,105,47916.30,Open
PO202607260077,SUP002,Delta Electronics Supply,P0230,2026-07-26,2026-08-08,110,9285.48,Approved
PO202607260077,SUP011,Global Accessories Egypt,P0116,2026-07-26,2026-08-07,14,3506.52,Open
PO202607260078,SUP011,Global Accessories Egypt,P0284,2026-07-26,2026-08-01,55,2911.17,Received
PO202607260078,SUP014,MegaHome Supply,P0141,2026-07-26,2026-08-13,49,3466.44,Received
PO202607260078,SUP001,Tech Distribution Egypt,P0243,2026-07-26,2026-08-07,81,6672.45,Received
PO202607260079,SUP018,United Consumer Tech,P0160,2026-07-26,2026-08-12,52,2460.23,Open
PO202607260079,SUP016,Pioneer Retail Supplies,P0179,2026-07-26,2026-08-08,37,28539.83,Received
PO202607260079,SUP015,Digital Gate,P0072,2026-07-26,2026-08-04,11,3544.91,Received
PO202607260080,SUP006,Smart Devices MENA,P0133,2026-07-26,2026-08-12,12,40196.78,Approved
PO202607260080,SUP008,Future Appliances,P0042,2026-07-26,2026-07-28,93,5044.64,Partial
PO202607260080,SUP008,Future Appliances,P0236,2026-07-26,2026-08-06,31,1076.02,Partial
PO202607260081,SUP006,Smart Devices MENA,P0007,2026-07-26,2026-08-03,108,1334.25,Approved
PO202607260081,SUP017,ElectroHub Egypt,P0155,2026-07-26,2026-07-30,84,23576.97,Approved
PO202607260081,SUP009,Arabian Electronics,P0034,2026-07-26,2026-08-01,115,23305.94,Received
PO202607260082,SUP018,United Consumer Tech,P0099,2026-07-26,2026-08-11,27,7557.32,Open
PO202607260082,SUP014,MegaHome Supply,P0277,2026-07-26,2026-07-29,112,52744.45,Approved
PO202607260082,SUP012,Canal Trading Co.,P0206,2026-07-26,2026-08-02,96,27221.70,Open
PO202607260083,SUP004,Cairo Digital Trading,P0190,2026-07-26,2026-08-10,37,16251.01,Approved
PO202607260083,SUP016,Pioneer Retail Supplies,P0125,2026-07-26,2026-08-15,29,29230.34,Received
PO202607260083,SUP001,Tech Distribution Egypt,P0129,2026-07-26,2026-07-30,63,13180.32,Received
PO202607260084,SUP018,United Consumer Tech,P0020,2026-07-26,2026-08-10,104,761.06,Open
PO202607260084,SUP004,Cairo Digital Trading,P0286,2026-07-26,2026-07-31,19,12197.66,Received
PO202607260084,SUP013,North Coast Distribution,P0200,2026-07-26,2026-07-28,20,654.70,Open
PO202607260085,SUP005,Alex Import & Trade,P0052,2026-07-26,2026-07-31,5,10762.00,Received
PO202607260085,SUP016,Pioneer Retail Supplies,P0123,2026-07-26,2026-08-03,108,1343.44,Partial
PO202607260085,SUP006,Smart Devices MENA,P0276,2026-07-26,2026-08-12,38,30202.96,Received
PO202607260086,SUP016,Pioneer Retail Supplies,P0155,2026-07-26,2026-08-10,15,25463.47,Open
PO202607260086,SUP016,Pioneer Retail Supplies,P0132,2026-07-26,2026-08-12,72,14262.48,Received
PO202607260086,SUP013,North Coast Distribution,P0250,2026-07-26,2026-08-03,98,34839.35,Approved
PO202607260087,SUP017,ElectroHub Egypt,P0143,2026-07-26,2026-08-11,84,21530.38,Received
PO202607260087,SUP008,Future Appliances,P0036,2026-07-26,2026-08-07,106,17982.88,Open
PO202607260087,SUP002,Delta Electronics Supply,P0212,2026-07-26,2026-08-09,36,176.03,Open
PO202607260088,SUP001,Tech Distribution Egypt,P0301,2026-07-26,2026-08-03,119,54612.10,Received
PO202607260088,SUP012,Canal Trading Co.,P0311,2026-07-26,2026-08-15,41,14028.54,Open
PO202607260088,SUP005,Alex Import & Trade,P0129,2026-07-26,2026-08-15,36,14503.86,Open
PO202607260089,SUP014,MegaHome Supply,P0073,2026-07-26,2026-08-12,117,20088.38,Approved
PO202607260089,SUP003,Nile Retail Supply,P0006,2026-07-26,2026-08-11,115,7085.06,Approved
PO202607260089,SUP005,Alex Import & Trade,P0073,2026-07-26,2026-08-12,19,17531.14,Open
PO202607260090,SUP014,MegaHome Supply,P0214,2026-07-26,2026-08-13,87,13334.47,Approved
PO202607260090,SUP016,Pioneer Retail Supplies,P0088,2026-07-26,2026-08-05,40,1372.49,Approved
PO202607260090,SUP010,Prime IT Supply,P0203,2026-07-26,2026-08-08,106,29836.87,Received
PO202607260091,SUP016,Pioneer Retail Supplies,P0099,2026-07-26,2026-07-28,25,7032.82,Open
PO202607260091,SUP011,Global Accessories Egypt,P0108,2026-07-26,2026-08-01,59,8967.43,Approved
PO202607260091,SUP008,Future Appliances,P0303,2026-07-26,2026-08-01,78,10331.60,Received
